Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204475_18,1,18,1,0.75560856
204661_18,1,18,0,0.7459965
205262_18,1,18,0,0.8429672
205601_18,0,18,0,0.9858726
205736_18,0,18,0,0.9974662
205754_18,0,18,0,0.83971417
205954_18,1,18,1,0.94817984
206408_18,1,18,0,0.7661805
206420_18,1,18,0,0.9955762
206504_18,0,18,1,0.57007533
206576_18,0,18,0,0.53480405
206621_18,0,18,1,0.50879717
206706_18,0,18,0,0.997243
206934_18,0,18,0,0.98999196
207461_18,1,18,0,0.8454113
207542_18,0,18,0,0.9995301
207732_18,0,18,0,0.9847306
207912_18,1,18,0,0.5889065
208052_18,1,18,1,0.9558918
208055_18,0,18,0,0.9313551
208067_18,1,18,1,0.9928853
208241_18,0,18,1,0.71580976
208418_18,0,18,0,0.7435401
208592_18,0,18,0,0.7448332
208805_18,0,18,0,0.59931076
209063_18,1,18,1,0.97367585
209664_18,0,18,0,0.94314045
209781_18,0,18,0,0.9503308
209799_18,0,18,0,0.99969137
209913_18,1,18,1,0.9992786
210287_18,1,18,1,0.9418228
210509_18,1,18,0,0.76881725
210689_18,1,18,0,0.8300732
210833_18,1,18,1,0.98778313
211083_18,1,18,1,0.982524
211116_18,1,18,0,0.9529775
211134_18,1,18,1,0.993824
211176_18,0,18,0,0.9533859
211275_18,0,18,0,0.9983148
211573_18,0,18,1,0.9951088
212184_18,0,18,1,0.9934437
212289_18,1,18,0,0.63497704
212512_18,0,18,0,0.99636245
212644_18,1,18,1,0.7980537
212917_18,1,18,1,0.99385923
213693_18,1,18,1,0.9954059
213705_18,0,18,0,0.9994942
213873_18,1,18,1,0.99875164
213900_18,0,18,1,0.85441405
213906_18,1,18,1,0.9517656
