Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204574_11,0,11,0,0.8697775
204685_11,0,11,0,0.991309
204700_11,0,11,0,0.99574804
204760_11,0,11,0,0.6451827
204894_11,0,11,0,0.99999946
204906_11,0,11,0,0.68686104
205125_11,1,11,0,0.9386407
205238_11,0,11,0,0.5449273
205727_11,0,11,0,0.9711106
205754_11,0,11,1,0.7811256
206342_11,0,11,0,0.8165532
206504_11,0,11,0,0.9999514
206564_11,1,11,1,0.99946815
206606_11,0,11,1,0.8841576
206660_11,1,11,0,0.8742638
207005_11,1,11,0,0.99991244
207014_11,1,11,1,0.99986446
207020_11,1,11,0,0.9670128
207125_11,0,11,0,0.83093673
207275_11,1,11,0,0.6050957
207392_11,1,11,0,0.9879828
207527_11,0,11,1,0.9999505
207867_11,0,11,1,0.75400746
207993_11,0,11,0,0.99891585
208817_11,0,11,0,0.9898793
209099_11,1,11,1,0.9999869
209604_11,1,11,1,0.96311575
209619_11,0,11,0,0.9711803
210272_11,1,11,0,0.9884557
210629_11,0,11,1,0.9995995
210689_11,1,11,0,0.68497425
210791_11,1,11,1,0.5801992
210794_11,1,11,0,0.54454017
211095_11,1,11,0,0.8568056
211357_11,0,11,0,0.99997663
211408_11,1,11,1,0.99995756
211724_11,0,11,0,0.9885187
211907_11,0,11,1,0.9987037
212043_11,1,11,1,0.9999993
212109_11,1,11,0,0.9906309
212265_11,1,11,0,0.99476564
212274_11,1,11,1,0.74728525
212563_11,0,11,0,0.999972
212632_11,1,11,1,0.9840217
212725_11,1,11,0,0.9636713
212761_11,1,11,0,0.9314987
212851_11,1,11,0,0.9641164
213213_11,0,11,0,0.99999785
213501_11,1,11,0,0.99771434
213804_11,0,11,1,0.9409524
