Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204808_19,0,19,1,0.96657014
204841_19,1,19,1,0.89385974
205182_19,0,19,1,0.9384009
205226_19,1,19,0,0.9123766
205295_19,0,19,0,0.92054105
205364_19,1,19,0,0.9182183
205382_19,0,19,0,0.9782894
205517_19,0,19,1,0.83448917
205532_19,1,19,1,0.5489285
205676_19,0,19,0,0.97406363
205791_19,0,19,0,0.6407598
205837_19,1,19,1,0.9928711
206147_19,0,19,0,0.86978066
206549_19,0,19,1,0.555371
206597_19,0,19,0,0.9120024
206862_19,0,19,0,0.9748407
206865_19,1,19,1,0.880296
206999_19,1,19,1,0.86995065
207215_19,1,19,1,0.99891007
207527_19,0,19,0,0.65675455
208034_19,0,19,1,0.96241
208049_19,0,19,1,0.86007226
208103_19,1,19,0,0.9441614
208127_19,1,19,1,0.74780613
208934_19,0,19,1,0.52145416
208949_19,0,19,0,0.94595134
209000_19,1,19,1,0.9857619
209090_19,0,19,0,0.60882425
209188_19,1,19,1,0.9153618
209221_19,1,19,1,0.994334
209278_19,0,19,1,0.95729977
209571_19,1,19,1,0.9660632
209667_19,0,19,0,0.8812256
209808_19,1,19,0,0.6601055
209957_19,0,19,0,0.8035817
210176_19,0,19,0,0.99788934
210725_19,0,19,1,0.98673916
211110_19,1,19,1,0.64700586
211164_19,1,19,0,0.9719037
211248_19,0,19,0,0.9206881
211549_19,1,19,1,0.7587393
211997_19,1,19,1,0.99786085
212012_19,1,19,0,0.75840676
212578_19,0,19,0,0.9965422
212725_19,1,19,0,0.506424
213010_19,1,19,0,0.7500023
213213_19,0,19,1,0.9045172
213234_19,1,19,0,0.59180087
213432_19,1,19,0,0.60137653
214277_19,1,19,1,0.75317967
