Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204472_10,0,10,1,1.0
204544_10,0,10,1,1.0
204562_10,1,10,0,0.99999976
204721_10,0,10,0,0.99934703
204742_10,1,10,1,0.9999981
205005_10,1,10,0,0.99993974
205080_10,1,10,1,0.6756478
205104_10,0,10,1,0.9835385
205418_10,0,10,1,0.99505794
205565_10,1,10,1,0.95267576
205676_10,0,10,1,0.9999999
205721_10,1,10,0,0.999999
205837_10,1,10,0,0.99389374
206309_10,1,10,1,0.9706023
206369_10,0,10,1,0.7938747
206727_10,0,10,0,0.998518
206736_10,0,10,0,0.9999783
206913_10,0,10,1,0.99525887
206934_10,0,10,0,0.9680668
207605_10,1,10,1,0.85983396
207611_10,1,10,1,1.0
207641_10,0,10,1,0.99996984
207711_10,0,10,0,0.8024873
207741_10,0,10,1,0.9941128
208052_10,1,10,0,0.99999994
208157_10,1,10,1,0.9581061
208241_10,0,10,0,0.99523425
208277_10,1,10,0,0.99939555
208337_10,1,10,1,0.517833
209179_10,0,10,0,0.9999461
209505_10,1,10,0,0.9999985
209760_10,0,10,0,0.8622035
209790_10,0,10,1,0.9999999
210008_10,1,10,0,0.999693
210071_10,0,10,0,0.99999934
210617_10,0,10,0,0.99999714
210722_10,1,10,0,0.7316884
210755_10,0,10,1,1.0
210815_10,1,10,0,0.99814177
211059_10,0,10,1,0.99550146
211116_10,1,10,1,0.9973066
211907_10,0,10,1,0.9558711
212671_10,0,10,1,0.99998224
212857_10,0,10,1,0.9994236
212944_10,1,10,0,0.9999065
213088_10,1,10,0,0.99999285
213258_10,1,10,0,0.99954826
213354_10,1,10,1,0.99924064
213384_10,1,10,0,0.9457924
213468_10,1,10,0,0.9999185
