Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204607_8,1,8,0,0.9999986
204613_8,0,8,0,1.0
204709_8,1,8,0,1.0
204993_8,0,8,0,1.0
205298_8,0,8,1,1.0
205382_8,0,8,0,1.0
205643_8,0,8,1,1.0
205864_8,0,8,0,1.0
205918_8,1,8,1,0.9999999
206053_8,1,8,0,1.0
206480_8,1,8,0,1.0
206513_8,1,8,0,1.0
206624_8,1,8,0,1.0
206627_8,1,8,0,1.0
206706_8,0,8,0,1.0
206736_8,0,8,1,1.0
207053_8,1,8,0,1.0
207245_8,0,8,0,1.0
207440_8,1,8,0,1.0
207542_8,0,8,0,1.0
207993_8,0,8,0,0.99989307
208094_8,0,8,1,1.0
208253_8,0,8,0,1.0
208421_8,1,8,0,0.5675771
208817_8,0,8,0,1.0
208967_8,1,8,1,1.0
209105_8,1,8,0,1.0
209287_8,1,8,0,1.0
209323_8,1,8,0,1.0
209395_8,1,8,1,1.0
209398_8,0,8,1,1.0
209814_8,1,8,1,1.0
209939_8,0,8,0,1.0
210008_8,1,8,0,1.0
210158_8,0,8,1,1.0
210668_8,0,8,0,1.0
210815_8,1,8,0,1.0
211269_8,1,8,0,1.0
211317_8,0,8,1,1.0
211564_8,0,8,1,1.0
211606_8,1,8,1,1.0
211955_8,1,8,1,1.0
212226_8,1,8,0,1.0
212247_8,1,8,0,1.0
212298_8,0,8,0,0.99311286
212479_8,0,8,1,1.0
212773_8,0,8,0,0.9999953
212983_8,0,8,0,1.0
213019_8,1,8,0,0.9998918
213273_8,0,8,0,1.0
