Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204829_6,0,6,0,1.0
204906_6,0,6,0,1.0
205080_6,1,6,1,1.0
205229_6,1,6,0,1.0
205313_6,1,6,0,1.0
205349_6,0,6,0,1.0
205400_6,0,6,0,1.0
205517_6,0,6,1,1.0
205715_6,0,6,0,0.99999994
205736_6,0,6,1,1.0
205803_6,0,6,1,1.0
205984_6,0,6,1,1.0
206132_6,0,6,0,1.0
206519_6,1,6,0,1.0
206793_6,1,6,0,1.0
206883_6,1,6,1,0.99999857
206913_6,0,6,0,0.87163246
206952_6,0,6,1,1.0
207029_6,1,6,0,1.0
207212_6,0,6,1,1.0
207218_6,0,6,1,1.0
207302_6,1,6,0,1.0
207380_6,0,6,0,1.0
207611_6,1,6,0,1.0
208253_6,0,6,1,0.99999654
208403_6,0,6,1,1.0
208556_6,1,6,1,1.0
208790_6,1,6,0,1.0
209257_6,1,6,0,1.0
209422_6,1,6,0,0.9988388
209697_6,0,6,0,1.0
210071_6,0,6,1,0.9999875
210134_6,1,6,1,1.0
210179_6,0,6,0,1.0
210398_6,0,6,1,1.0
210689_6,1,6,0,1.0
210794_6,1,6,0,1.0
211158_6,0,6,1,1.0
211254_6,1,6,0,1.0
211606_6,1,6,0,1.0
211670_6,1,6,0,0.9934343
212052_6,1,6,1,1.0
212274_6,1,6,1,1.0
212295_6,1,6,0,1.0
212776_6,0,6,1,1.0
212845_6,0,6,1,1.0
212851_6,1,6,1,1.0
212944_6,1,6,0,1.0
213019_6,1,6,1,1.0
213900_6,0,6,1,0.9999999
