Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204592_14,1,14,0,1.0
204993_14,0,14,0,1.0
205649_14,0,14,0,1.0
205766_14,1,14,0,1.0
205831_14,1,14,0,1.0
205885_14,0,14,0,1.0
206099_14,0,14,0,1.0
206222_14,0,14,0,1.0
206348_14,0,14,0,1.0
206444_14,1,14,0,1.0
206706_14,0,14,0,1.0
206811_14,1,14,0,1.0
207026_14,1,14,0,1.0
207041_14,0,14,0,1.0
207053_14,1,14,0,1.0
207245_14,0,14,0,1.0
207377_14,1,14,0,1.0
207506_14,1,14,0,1.0
207542_14,0,14,0,1.0
207611_14,1,14,0,1.0
207702_14,0,14,0,1.0
208055_14,0,14,0,1.0
208241_14,0,14,0,1.0
208277_14,1,14,0,1.0
208379_14,0,14,0,1.0
208529_14,1,14,0,1.0
208601_14,1,14,0,1.0
208790_14,1,14,0,1.0
208961_14,0,14,0,1.0
209000_14,1,14,0,1.0
209206_14,1,14,0,1.0
209461_14,0,14,0,1.0
209781_14,0,14,0,1.0
210287_14,1,14,0,1.0
210347_14,1,14,0,1.0
210401_14,1,14,0,1.0
210572_14,0,14,0,1.0
211038_14,1,14,0,1.0
211086_14,0,14,0,1.0
211543_14,0,14,0,1.0
212557_14,0,14,0,1.0
212737_14,0,14,0,1.0
212776_14,0,14,0,1.0
213384_14,1,14,0,1.0
213417_14,1,14,0,1.0
213726_14,0,14,0,1.0
213792_14,0,14,0,1.0
214010_14,1,14,0,1.0
214040_14,1,14,0,1.0
214085_14,1,14,0,1.0
