Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204685.0,0.0,1.0,1.0,1.0
204742.0,1.0,1.0,1.0,1.0
204760.0,0.0,1.0,1.0,1.0
205065.0,1.0,1.0,1.0,1.0
205110.0,0.0,1.0,1.0,1.0
205247.0,0.0,1.0,1.0,1.0
205256.0,0.0,1.0,1.0,1.0
205379.0,0.0,1.0,1.0,1.0
205397.0,1.0,1.0,1.0,1.0
205424.0,1.0,1.0,1.0,1.0
205676.0,0.0,1.0,1.0,1.0
205791.0,0.0,1.0,1.0,1.0
205876.0,0.0,1.0,1.0,1.0
206270.0,1.0,1.0,1.0,1.0
206351.0,1.0,1.0,1.0,1.0
206366.0,0.0,1.0,1.0,1.0
206510.0,1.0,1.0,1.0,1.0
206564.0,1.0,1.0,1.0,1.0
206588.0,0.0,1.0,1.0,1.0
206660.0,1.0,1.0,1.0,1.0
206709.0,0.0,1.0,1.0,1.0
206733.0,1.0,1.0,1.0,1.0
207143.0,0.0,1.0,1.0,1.0
207212.0,0.0,1.0,1.0,1.0
207266.0,0.0,1.0,1.0,1.0
207506.0,1.0,1.0,1.0,1.0
208136.0,0.0,1.0,1.0,1.0
208247.0,1.0,1.0,1.0,1.0
208289.0,0.0,1.0,1.0,1.0
208556.0,1.0,1.0,1.0,1.0
208790.0,1.0,1.0,1.0,1.0
209661.0,0.0,1.0,1.0,1.0
209760.0,0.0,1.0,1.0,1.0
209913.0,1.0,1.0,1.0,1.0
210017.0,1.0,1.0,1.0,1.0
210269.0,0.0,1.0,1.0,1.0
210683.0,1.0,1.0,1.0,1.0
210866.0,0.0,1.0,1.0,1.0
211035.0,1.0,1.0,1.0,1.0
211248.0,0.0,1.0,1.0,1.0
211335.0,1.0,1.0,1.0,1.0
211381.0,1.0,1.0,1.0,1.0
211549.0,1.0,1.0,1.0,1.0
211721.0,0.0,1.0,1.0,1.0
211850.0,1.0,1.0,1.0,1.0
212012.0,1.0,1.0,1.0,1.0
212109.0,1.0,1.0,1.0,1.0
212524.0,0.0,1.0,1.0,1.0
213126.0,1.0,1.0,1.0,1.0
213273.0,0.0,1.0,1.0,1.0
