Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204574_5,0,5,1,0.77018577
204703_5,1,5,0,0.8760562
204760_5,0,5,0,0.89075124
204894_5,0,5,0,0.8896492
204906_5,0,5,0,0.7169149
204924_5,1,5,0,0.76173896
205164_5,0,5,0,0.5919518
205167_5,1,5,0,0.7298451
205217_5,1,5,0,0.50668466
205370_5,0,5,0,0.6081679
205897_5,0,5,1,0.9846334
205918_5,1,5,0,0.95476276
205978_5,1,5,1,0.9733165
206086_5,0,5,1,0.97370774
206180_5,0,5,1,0.9428869
206291_5,1,5,0,0.9692707
206609_5,1,5,1,0.9338826
206615_5,1,5,1,0.88573784
206621_5,0,5,1,0.58544564
206660_5,1,5,1,0.68676525
206778_5,0,5,0,0.8915454
207200_5,1,5,1,0.7464924
207407_5,0,5,0,0.80613333
207641_5,0,5,1,0.9711292
207717_5,0,5,1,0.87994903
207741_5,0,5,1,0.98202914
208592_5,0,5,1,0.7291972
208901_5,1,5,1,0.7879869
209057_5,0,5,1,0.6072134
209188_5,1,5,1,0.76897264
209278_5,0,5,0,0.7714079
210272_5,1,5,0,0.5217125
210587_5,1,5,1,0.8115194
210914_5,1,5,1,0.5156229
210966_5,0,5,1,0.7276364
211158_5,0,5,0,0.9907432
211245_5,0,5,0,0.74771833
211357_5,0,5,0,0.9592392
211402_5,1,5,1,0.84671354
211441_5,0,5,1,0.97070104
211528_5,0,5,0,0.92028517
211573_5,0,5,1,0.60878754
211652_5,1,5,1,0.8428297
211706_5,1,5,0,0.97457683
212265_5,1,5,1,0.9807763
212506_5,1,5,1,0.8070213
212632_5,1,5,1,0.93678486
213258_5,1,5,0,0.97511494
213423_5,1,5,0,0.63835526
213693_5,1,5,1,0.9983449
