Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204709_12,1,12,0,0.9183873
204862_12,1,12,0,0.94417113
205029_12,0,12,0,0.97363
205182_12,0,12,0,0.9834084
205343_12,0,12,1,0.765976
205349_12,0,12,1,0.83203167
205397_12,1,12,1,0.5815197
205480_12,0,12,0,0.9906708
205766_12,1,12,0,0.925442
205960_12,0,12,0,0.53515136
206026_12,1,12,1,0.8286572
206162_12,1,12,1,0.6534454
206249_12,0,12,0,0.9965209
206291_12,1,12,0,0.96401936
206297_12,0,12,1,0.6277374
206315_12,0,12,1,0.7865679
206504_12,0,12,0,0.97982174
206513_12,1,12,1,0.85264397
206561_12,0,12,0,0.91045845
206621_12,0,12,0,0.8503635
206718_12,1,12,1,0.9620352
206736_12,0,12,1,0.5757337
207518_12,0,12,0,0.7554595
207780_12,1,12,1,0.69851947
208283_12,0,12,1,0.6844096
208421_12,1,12,0,0.975361
208457_12,1,12,1,0.66194177
208778_12,1,12,1,0.92927414
208961_12,0,12,0,0.55865836
208997_12,1,12,1,0.95690113
209434_12,1,12,1,0.85844064
209502_12,1,12,0,0.90057063
209532_12,1,12,0,0.91588753
209604_12,1,12,1,0.9865628
209667_12,0,12,1,0.92584574
209706_12,0,12,0,0.5075495
209790_12,0,12,1,0.8259018
209859_12,0,12,1,0.91455734
210401_12,1,12,1,0.75964516
210668_12,0,12,1,0.64921457
210704_12,1,12,1,0.58362347
211029_12,1,12,1,0.5584198
211038_12,1,12,1,0.95701206
211248_12,0,12,0,0.5487292
211263_12,1,12,1,0.59301585
211317_12,0,12,1,0.76213306
211399_12,0,12,1,0.9820195
211402_12,1,12,1,0.9691691
211946_12,1,12,1,0.89025384
213765_12,0,12,0,0.97800416
