Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204469_15,0,15,0,0.9999934668207368
204700_15,0,15,0,0.9999986560447034
204909_15,0,15,0,0.9998904116237318
204963_15,1,15,0,0.9999094008942355
205035_15,0,15,0,0.9994163229518916
205256_15,0,15,0,0.9999391034149996
205480_15,0,15,0,0.9996557740124541
205742_15,1,15,0,0.9996719581197967
205803_15,0,15,0,0.9999953529254216
206165_15,0,15,0,0.9999959905481947
206285_15,1,15,0,0.9997631885812661
206342_15,0,15,0,0.9999652403396047
206444_15,1,15,1,0.9999999978755056
206483_15,1,15,1,0.9999999975099172
206513_15,1,15,0,0.9996698076675775
206564_15,1,15,0,0.9999838870706823
206624_15,1,15,0,0.9998462646649693
206883_15,1,15,0,0.9999371305859239
207044_15,0,15,0,0.9999770117297805
207143_15,0,15,0,0.9998897725592237
207392_15,1,15,0,0.9996678030046268
207611_15,1,15,0,0.9999997427703182
207708_15,0,15,0,0.9989966558025395
207912_15,1,15,0,0.9996455093993509
208002_15,0,15,0,0.9983846467255616
208241_15,0,15,0,0.9998843851444198
208565_15,1,15,0,0.9999095897399985
208655_15,1,15,0,0.9999190586880035
208766_15,0,15,0,0.9995890309182835
209200_15,0,15,0,0.9992495394179192
209374_15,1,15,0,0.9996911099786637
209398_15,0,15,0,1.0
209706_15,0,15,0,0.9999264721124116
209751_15,1,15,0,0.9999601214677952
209790_15,0,15,0,1.0
210071_15,0,15,0,0.9998279795130124
210248_15,1,15,0,0.9997744370624871
210269_15,0,15,0,0.9998643911081766
210272_15,1,15,0,0.9998447704894523
210494_15,0,15,0,0.9999997629589356
211011_15,1,15,1,0.9999999983133705
211555_15,1,15,0,0.9999998821613828
211928_15,0,15,0,0.9997162222222123
212413_15,0,15,0,0.9995935408734805
212761_15,1,15,0,0.998769607722892
212875_15,1,15,0,0.9999413571870415
213201_15,1,15,0,0.9998862170397901
213354_15,1,15,0,0.9999088518466555
213726_15,0,15,0,0.9987270688679557
214052_15,1,15,0,0.9998624103417829
