Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204472_14,0,14,0,0.9999999994750794
204838_14,0,14,0,0.9999999999813269
204859_14,1,14,0,0.9999999999656524
204862_14,1,14,0,0.9999999999533031
204906_14,0,14,0,0.9999999997482121
205110_14,0,14,0,0.9999999998814815
205256_14,0,14,0,0.9999999999703277
205415_14,1,14,0,0.9999999998200195
205421_14,1,14,0,0.9999999998329372
205465_14,0,14,0,0.9999999999997158
205535_14,1,14,0,0.999999999998451
205721_14,1,14,0,0.9999999998636042
205754_14,0,14,0,0.9999999998442206
205867_14,1,14,0,0.9999999992125908
206099_14,0,14,0,0.9999999996938271
206132_14,0,14,0,0.9999999999313189
206135_14,1,14,0,0.9999999998956497
206372_14,0,14,0,0.9999999999999147
206417_14,0,14,0,0.9999999992565591
206432_14,0,14,0,0.9999999999056683
206456_14,1,14,0,0.999999999672454
206564_14,1,14,0,0.9999999997672262
206718_14,1,14,0,0.9999999984124344
206736_14,0,14,0,0.9999999997390745
206793_14,1,14,1,0.9932830311150433
206862_14,0,14,0,0.9999999997278621
206937_14,1,14,0,0.9999999998800604
207212_14,0,14,0,0.9999999997770459
207732_14,0,14,0,0.9999999952464833
209006_14,0,14,0,0.9999999996416875
209404_14,0,14,0,0.9999999997776143
209511_14,0,14,0,0.9999999996376374
209607_14,0,14,0,0.9999999985914343
209652_14,0,14,0,0.9999999999992752
209939_14,0,14,0,0.9999999993710986
210119_14,1,14,0,0.9999999995407194
210467_14,1,14,0,0.9999999992913899
210866_14,0,14,0,0.9999999999043041
211008_14,1,14,0,0.9999999993924149
211044_14,1,14,0,0.999999999827665
211098_14,1,14,0,0.9999999993406306
211110_14,1,14,0,0.999999999981938
211444_14,1,14,0,0.9999999997703952
211543_14,0,14,0,0.9999999998909885
211606_14,1,14,1,0.9931322990217241
212061_14,1,14,0,0.9999999999994174
213213_14,0,14,0,0.9999999995252722
213258_14,1,14,0,0.9999999997479847
213354_14,1,14,0,0.9999999997626645
213672_14,1,14,0,0.9999999998346851
