Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204838_4,0,4,0,0.9998461771858008
204915_4,0,4,0,0.9999924632281191
204969_4,0,4,0,0.9999792447029565
205229_4,1,4,0,0.9999972171772593
205268_4,1,4,0,0.9999902700652112
205418_4,0,4,0,0.9999924933896498
205736_4,0,4,0,0.9999909724732335
205843_4,0,4,0,0.9999891840478209
205882_4,1,4,0,0.9999867358518815
206114_4,1,4,0,0.9999909908027402
206201_4,0,4,0,0.9999962001323444
206249_4,0,4,0,0.999983479880959
206255_4,0,4,0,0.9999949401111481
206477_4,0,4,0,0.9999895291057843
206483_4,1,4,0,0.9999809161852515
206564_4,1,4,0,0.992708189369337
206579_4,0,4,0,0.9999849277740649
206790_4,0,4,0,0.9999884745132138
206862_4,0,4,0,0.9999886387226068
206958_4,1,4,0,0.9999921091980292
207005_4,1,4,0,0.9999949728292165
207047_4,1,4,0,0.9999904035658773
207137_4,0,4,0,0.9999883065309667
207215_4,1,4,0,0.9999878120975225
207334_4,0,4,0,0.9999994002359451
207482_4,1,4,0,0.9999957836640404
207873_4,0,4,0,0.9999836134946453
207882_4,0,4,0,0.999984421056744
208002_4,0,4,0,0.999996705456992
208031_4,0,4,0,0.9999891290527079
208790_4,1,4,0,0.9999971701876085
209009_4,0,4,0,0.9999970499706193
209084_4,1,4,0,0.9999974145045372
209257_4,1,4,0,0.9999913727338847
209302_4,1,4,0,0.9999970064590726
210206_4,1,4,0,0.9999849940580224
210386_4,1,4,0,0.9999847259819098
210476_4,1,4,0,0.9999882704588399
210497_4,1,4,0,0.9999664107809444
210563_4,0,4,0,0.9999874680490811
210629_4,0,4,0,0.9999830396271399
211134_4,1,4,0,0.9999889342226767
211158_4,0,4,0,0.9999937086644285
211549_4,1,4,0,0.9999936985861396
211564_4,0,4,0,0.999990681932416
211576_4,0,4,0,0.9999905122564914
212644_4,1,4,0,0.9999899243247642
212692_4,1,4,0,0.9999863634370285
213234_4,1,4,0,0.99999699138106
213384_4,1,4,0,0.9999970523960499
