Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204730_10,0,10,0,0.9995526809200409
204862_10,1,10,0,0.9996843197911474
205532_10,1,10,1,1.0
205583_10,0,10,0,0.9981765725361713
205794_10,0,10,0,0.9996207707070123
206071_10,1,10,0,0.9999978206380875
206417_10,0,10,0,0.9960309140114648
206543_10,1,10,0,0.9986158732569205
206576_10,0,10,0,0.9967516750589874
206594_10,1,10,0,0.9968006947691589
206645_10,1,10,0,0.997694176423723
206669_10,0,10,0,0.9997762381120001
206811_10,1,10,0,0.9996655160572947
207005_10,1,10,0,0.9946269098823173
207077_10,0,10,0,0.997073351324896
207089_10,0,10,0,0.9987648280249374
207116_10,0,10,0,0.9995167039721242
207266_10,0,10,0,0.9942777065472178
207302_10,1,10,0,0.9992909589440653
207662_10,0,10,0,0.9977851030165233
207674_10,0,10,0,0.9988731983606042
207768_10,0,10,0,0.9940384042245415
207873_10,0,10,0,0.997497425320064
208034_10,0,10,0,0.9860153911502498
208169_10,1,10,0,0.9940084635380784
208229_10,1,10,0,0.9977284027060347
208601_10,1,10,0,0.9995279865659222
208730_10,1,10,0,0.9867344288953115
208805_10,0,10,0,0.9994773959116997
209188_10,1,10,0,0.9899830678800904
209278_10,0,10,0,0.9964910567558901
209532_10,1,10,0,1.0
209957_10,0,10,0,0.9989446723232154
210149_10,1,10,0,0.9764533748045983
210401_10,1,10,0,0.9900579464460121
210422_10,0,10,0,0.9976456106956219
210629_10,0,10,0,0.9860930457605903
210815_10,1,10,0,0.9962029326678449
210833_10,1,10,0,0.9987603330469806
211095_10,1,10,0,0.9934896330167952
211317_10,0,10,0,0.9992805381292015
211763_10,1,10,0,0.996997266303386
211859_10,0,10,0,0.9936444208118939
211901_10,1,10,0,0.9960886982955879
212593_10,1,10,0,0.9974861971961052
213726_10,0,10,0,0.9970202350001294
213954_10,0,10,0,0.9992349211716266
214010_10,1,10,0,0.9942116141595163
214034_10,0,10,0,0.9926509691774728
214058_10,1,10,0,0.9997079845999645
