Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204646_7,1,7,0,0.9999859292577763
205262_7,1,7,0,0.9998419744121599
205319_7,0,7,0,0.9992853943882701
205343_7,0,7,0,0.9955564512735913
205508_7,1,7,0,0.9997961236707177
205846_7,0,7,0,0.9997637795930818
206026_7,1,7,0,0.9959456578312936
206050_7,0,7,0,0.9997995067108
206150_7,0,7,0,0.9998282546306667
206576_7,0,7,0,0.9997672521649567
206865_7,1,7,0,0.9997512010748408
206952_7,0,7,0,0.9996154960825286
207125_7,0,7,0,0.9947181787593913
207302_7,1,7,0,0.999918807345063
207334_7,0,7,0,0.9986813075798149
207560_7,0,7,0,0.999199046270621
207632_7,0,7,1,0.8416047673558487
207711_7,0,7,0,0.9997245028711681
208049_7,0,7,0,0.99936999580699
208052_7,1,7,0,0.9875312425924221
208229_7,1,7,0,0.999863507334712
208550_7,0,7,0,0.9998440671874737
208655_7,1,7,0,0.9997987468292732
208832_7,1,7,0,0.9997571353389597
208934_7,0,7,0,0.9999987242984113
209009_7,0,7,0,0.9995051561680443
209135_7,1,7,0,0.9999138186203488
209619_7,0,7,0,0.9991325758008749
209760_7,0,7,0,0.9995897982330051
209835_7,1,7,0,0.9990306852935725
210362_7,0,7,0,0.9984674364862649
210758_7,1,7,0,0.9998942031024267
210857_7,0,7,0,0.9999509304629497
210914_7,1,7,0,0.9999287011942635
211164_7,1,7,0,0.9974325821304265
211543_7,0,7,0,0.9998479581056096
212274_7,1,7,0,0.9998318003938989
212698_7,0,7,0,0.999232555491088
212851_7,1,7,0,0.9999999941838382
212857_7,0,7,0,0.9999989767004656
212917_7,1,7,0,0.9999596997070193
212929_7,1,7,0,0.9991606336586129
213384_7,1,7,0,0.9997203715477654
213450_7,1,7,0,0.9955182296600539
213495_7,0,7,0,0.9995268544925532
213501_7,1,7,0,0.9997914251099994
213600_7,1,7,0,0.9996815404343443
213792_7,0,7,0,0.9997079529426245
214085_7,1,7,0,0.9997551039129944
214277_7,1,7,0,0.9997519750277547
