Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_16,0,16,0,0.9957012098943596
Case10_16,1,16,1,0.9999374646894765
Case111_16,1,16,1,0.9642918111503893
Case115_16,1,16,1,0.9999323373608618
Case127_16,1,16,1,0.9999416333326193
Case12_16,0,16,0,0.999898466272317
Case178_16,0,16,0,0.9999225490548769
Case17_16,1,16,1,0.9999539671014599
Case188_16,1,16,1,0.9999530604989945
Case192_16,0,16,0,0.9998745320790694
Case207_16,1,16,1,0.9999328479974426
Case210_16,0,16,0,0.9997987521789788
Case223_16,0,16,0,0.999815601881065
Case235_16,1,16,1,0.9999669322672344
Case249_16,1,16,1,0.9998831702719998
Case25_16,1,16,1,0.9998827685148021
Case263_16,0,16,0,0.9999269267125562
Case265_16,0,16,0,0.9999140156626922
Case269_16,0,16,0,0.999847100059471
Case34_16,0,16,0,0.99989406283337
Case61_16,1,16,1,0.9999246923300202
Case67_16,0,16,0,0.9997682443858884
Case6_16,1,16,1,0.9998501307097628
Case78_16,1,16,1,0.999942377057751
Case84_16,0,16,0,0.9999062171394968
Case90_16,0,16,0,0.9998301456933
