Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case10_8,1,8,1,1.0
Case111_8,1,8,0,1.0
Case115_8,1,8,1,1.0
Case119_8,0,8,0,1.0
Case11_8,1,8,1,1.0
Case122_8,0,8,0,1.0
Case124_8,0,8,1,1.0
Case135_8,1,8,1,1.0
Case155_8,0,8,0,1.0
Case178_8,0,8,0,1.0
Case187_8,1,8,1,1.0
Case188_8,1,8,1,1.0
Case201_8,1,8,1,1.0
Case207_8,1,8,1,1.0
Case215_8,0,8,0,1.0
Case218_8,0,8,0,1.0
Case21_8,1,8,1,1.0
Case225_8,1,8,1,1.0
Case229_8,0,8,0,1.0
Case231_8,1,8,1,1.0
Case239_8,0,8,0,1.0
Case244_8,1,8,1,1.0
Case248_8,1,8,1,1.0
Case252_8,0,8,0,1.0
Case256_8,1,8,1,1.0
Case257_8,1,8,1,1.0
Case258_8,1,8,1,1.0
Case259_8,1,8,1,1.0
Case25_8,1,8,1,1.0
Case261_8,0,8,0,1.0
Case263_8,0,8,0,1.0
Case265_8,0,8,0,1.0
Case268_8,1,8,1,1.0
Case273_8,0,8,0,1.0
Case274_8,0,8,0,1.0
Case34_8,0,8,0,1.0
Case37_8,1,8,1,1.0
Case40_8,0,8,0,1.0
Case43_8,0,8,0,1.0
Case46_8,0,8,0,1.0
Case53_8,1,8,1,1.0
Case56_8,0,8,0,1.0
Case63_8,1,8,1,1.0
Case67_8,0,8,1,1.0
Case72_8,0,8,0,1.0
Case78_8,1,8,1,1.0
Case84_8,0,8,0,1.0
Case90_8,0,8,0,1.0
Case91_8,1,8,1,1.0
Case96_8,0,8,0,1.0
