Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_9,0,9,0,1.0
Case103_9,1,9,1,1.0
Case10_9,1,9,1,1.0
Case110_9,1,9,1,1.0
Case115_9,1,9,1,1.0
Case11_9,1,9,1,1.0
Case122_9,0,9,0,1.0
Case124_9,0,9,1,1.0
Case12_9,0,9,0,1.0
Case155_9,0,9,0,1.0
Case178_9,0,9,0,1.0
Case17_9,1,9,1,1.0
Case185_9,0,9,0,1.0
Case188_9,1,9,1,1.0
Case18_9,1,9,1,1.0
Case192_9,0,9,0,1.0
Case194_9,1,9,1,1.0
Case195_9,0,9,0,1.0
Case201_9,1,9,1,1.0
Case206_9,1,9,0,1.0
Case207_9,1,9,1,1.0
Case210_9,0,9,0,1.0
Case215_9,0,9,0,1.0
Case21_9,1,9,1,1.0
Case229_9,0,9,0,1.0
Case238_9,1,9,1,1.0
Case240_9,1,9,1,1.0
Case252_9,0,9,0,1.0
Case258_9,1,9,1,1.0
Case25_9,1,9,1,1.0
Case263_9,0,9,0,1.0
Case265_9,0,9,0,1.0
Case273_9,0,9,0,1.0
Case27_9,0,9,1,1.0
Case37_9,1,9,1,1.0
Case38_9,1,9,1,1.0
Case3_9,0,9,0,1.0
Case40_9,0,9,0,1.0
Case44_9,1,9,1,1.0
Case60_9,0,9,0,1.0
Case61_9,1,9,1,1.0
Case72_9,0,9,0,1.0
Case73_9,1,9,1,1.0
Case75_9,1,9,1,1.0
Case78_9,1,9,1,1.0
Case83_9,0,9,1,1.0
Case89_9,0,9,0,1.0
Case90_9,0,9,0,1.0
Case95_9,1,9,1,1.0
Case99_9,0,9,0,1.0
