Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_6,0,6,0,1.0
Case103_6,1,6,0,1.0
Case119_6,0,6,0,1.0
Case122_6,0,6,0,1.0
Case124_6,0,6,1,1.0
Case127_6,1,6,1,1.0
Case129_6,0,6,0,1.0
Case163_6,1,6,1,1.0
Case174_6,1,6,1,0.9999999975304377
Case179_6,1,6,1,1.0
Case185_6,0,6,0,1.0
Case18_6,1,6,1,1.0
Case192_6,0,6,0,1.0
Case194_6,1,6,0,1.0
Case195_6,0,6,0,1.0
Case199_6,1,6,1,1.0
Case206_6,1,6,1,1.0
Case207_6,1,6,1,1.0
Case209_6,0,6,0,1.0
Case210_6,0,6,0,0.9999914732730146
Case215_6,0,6,0,1.0
Case230_6,1,6,1,0.9999999980248049
Case248_6,1,6,0,1.0
Case249_6,1,6,0,1.0
Case250_6,0,6,0,1.0
Case252_6,0,6,0,1.0
Case264_6,1,6,1,1.0
Case265_6,0,6,0,1.0
Case266_6,1,6,1,1.0
Case267_6,1,6,1,1.0
Case268_6,1,6,1,1.0
Case269_6,0,6,0,1.0
Case277_6,1,6,1,1.0
Case29_6,1,6,0,1.0
Case32_6,1,6,1,0.999999999765464
Case34_6,0,6,0,1.0
Case37_6,1,6,1,1.0
Case3_6,0,6,0,1.0
Case43_6,0,6,0,1.0
Case46_6,0,6,0,0.9999891911380512
Case4_6,0,6,0,1.0
Case58_6,0,6,0,1.0
Case63_6,1,6,1,1.0
Case67_6,0,6,1,1.0
Case6_6,1,6,0,1.0
Case73_6,1,6,1,1.0
Case78_6,1,6,1,1.0
Case89_6,0,6,0,1.0
Case90_6,0,6,0,1.0
Case9_6,0,6,0,1.0
