Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_2,0,2,0,0.9993291549491301
Case109_2,1,2,1,1.0
Case10_2,1,2,0,1.0
Case115_2,1,2,1,1.0
Case117_2,0,2,0,1.0
Case119_2,0,2,1,1.0
Case122_2,0,2,1,1.0
Case134_2,0,2,1,1.0
Case144_2,0,2,0,0.9999999999999432
Case153_2,0,2,0,1.0
Case174_2,1,2,1,1.0
Case198_2,1,2,1,1.0
Case199_2,1,2,1,1.0
Case19_2,1,2,1,1.0
Case203_2,0,2,0,0.9999970238615623
Case205_2,0,2,0,1.0
Case20_2,1,2,1,1.0
Case210_2,0,2,1,1.0
Case215_2,0,2,0,0.9837224016243155
Case218_2,0,2,0,1.0
Case21_2,1,2,1,1.0
Case227_2,0,2,0,1.0
Case229_2,0,2,0,1.0
Case230_2,1,2,1,1.0
Case23_2,1,2,1,1.0
Case246_2,1,2,1,1.0
Case248_2,1,2,1,1.0
Case251_2,0,2,1,1.0
Case253_2,1,2,1,1.0
Case258_2,1,2,1,1.0
Case259_2,1,2,1,1.0
Case261_2,0,2,0,0.9999873341193461
Case264_2,1,2,1,1.0
Case266_2,1,2,1,0.9999999999996589
Case277_2,1,2,0,1.0
Case29_2,1,2,1,1.0
Case33_2,1,2,0,1.0
Case34_2,0,2,1,1.0
Case41_2,0,2,1,1.0
Case43_2,0,2,1,0.8102970871885841
Case46_2,0,2,1,1.0
Case50_2,0,2,1,0.999999999590699
Case56_2,0,2,0,1.0
Case58_2,0,2,0,1.0
Case59_2,1,2,1,1.0
Case84_2,0,2,0,1.0
Case87_2,1,2,1,1.0
Case91_2,1,2,1,1.0
Case95_2,1,2,1,1.0
Case97_2,0,2,0,1.0
