Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case109_4,1,4,1,1.0
Case111_4,1,4,1,1.0
Case113_4,0,4,0,1.0
Case116_4,1,4,0,1.0
Case124_4,0,4,1,1.0
Case125_4,0,4,1,1.0
Case127_4,1,4,1,1.0
Case129_4,0,4,0,1.0
Case12_4,0,4,0,1.0
Case133_4,0,4,1,1.0
Case153_4,0,4,0,1.0
Case155_4,0,4,0,0.9999999999954525
Case156_4,1,4,1,1.0
Case178_4,0,4,0,1.0
Case179_4,1,4,0,1.0
Case17_4,1,4,1,1.0
Case185_4,0,4,0,1.0
Case18_4,1,4,1,1.0
Case195_4,0,4,0,1.0
Case198_4,1,4,1,1.0
Case199_4,1,4,0,1.0
Case19_4,1,4,1,1.0
Case209_4,0,4,0,1.0
Case211_4,0,4,0,1.0
Case215_4,0,4,0,1.0
Case230_4,1,4,1,1.0
Case231_4,1,4,1,1.0
Case233_4,1,4,1,1.0
Case238_4,1,4,1,1.0
Case242_4,1,4,1,1.0
Case248_4,1,4,0,1.0
Case251_4,0,4,1,1.0
Case254_4,0,4,0,1.0
Case259_4,1,4,1,1.0
Case262_4,1,4,1,1.0
Case263_4,0,4,0,1.0
Case26_4,1,4,1,1.0
Case28_4,1,4,1,1.0
Case39_4,0,4,1,1.0
Case40_4,0,4,0,1.0
Case43_4,0,4,0,0.9986643617891919
Case47_4,0,4,0,1.0
Case50_4,0,4,1,0.9999608985237343
Case55_4,1,4,1,1.0
Case63_4,1,4,0,1.0
Case78_4,1,4,1,1.0
Case82_4,1,4,1,1.0
Case83_4,0,4,1,1.0
Case96_4,0,4,0,1.0
Case98_4,0,4,0,1.0
