Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_5,0,5,0,1.0
Case114_5,1,5,1,1.0
Case116_5,1,5,1,0.9999999733863664
Case13_5,0,5,0,1.0
Case145_5,0,5,0,1.0
Case153_5,0,5,0,1.0
Case177_5,1,5,1,1.0
Case185_5,0,5,0,1.0
Case188_5,1,5,1,1.0
Case18_5,1,5,1,1.0
Case190_5,0,5,0,1.0
Case19_5,1,5,1,0.9999997361342488
Case201_5,1,5,1,1.0
Case207_5,1,5,1,0.9999999997777422
Case209_5,0,5,1,0.9934061128315208
Case211_5,0,5,0,1.0
Case218_5,0,5,0,1.0
Case21_5,1,5,1,1.0
Case225_5,1,5,1,1.0
Case230_5,1,5,1,0.9999999999998863
Case231_5,1,5,1,1.0
Case236_5,0,5,0,1.0
Case240_5,1,5,1,1.0
Case242_5,1,5,1,0.9999999999998295
Case244_5,1,5,1,1.0
Case250_5,0,5,0,1.0
Case260_5,1,5,1,1.0
Case263_5,0,5,0,1.0
Case265_5,0,5,0,1.0
Case267_5,1,5,1,1.0
Case271_5,1,5,1,0.9999999999984084
Case29_5,1,5,1,1.0
Case34_5,0,5,1,1.0
Case38_5,1,5,1,1.0
Case41_5,0,5,1,1.0
Case43_5,0,5,0,0.9999983786995086
Case44_5,1,5,1,1.0
Case46_5,0,5,1,0.9999999998569251
Case50_5,0,5,0,0.998669525700732
Case60_5,0,5,0,0.9999987854859554
Case72_5,0,5,0,1.0
Case75_5,1,5,0,0.9640521464807297
Case78_5,1,5,0,0.9223522954687146
Case84_5,0,5,0,1.0
Case86_5,0,5,1,1.0
Case90_5,0,5,0,0.9999999999997726
Case93_5,1,5,1,1.0
Case95_5,1,5,1,1.0
Case96_5,0,5,0,1.0
Case9_5,0,5,0,1.0
