Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_12,0,12,0,1.0
Case102_12,1,12,1,1.0
Case10_12,1,12,1,1.0
Case115_12,1,12,1,1.0
Case11_12,1,12,1,1.0
Case122_12,0,12,0,1.0
Case12_12,0,12,0,1.0
Case135_12,1,12,1,1.0
Case155_12,0,12,0,1.0
Case178_12,0,12,0,1.0
Case18_12,1,12,1,1.0
Case192_12,0,12,0,1.0
Case194_12,1,12,0,1.0
Case195_12,0,12,0,1.0
Case201_12,1,12,1,1.0
Case207_12,1,12,1,1.0
Case209_12,0,12,0,1.0
Case20_12,1,12,1,1.0
Case210_12,0,12,0,1.0
Case215_12,0,12,0,1.0
Case21_12,1,12,1,1.0
Case223_12,0,12,0,1.0
Case225_12,1,12,1,1.0
Case239_12,0,12,0,1.0
Case240_12,1,12,1,1.0
Case245_12,1,12,1,1.0
Case248_12,1,12,0,1.0
Case249_12,1,12,0,1.0
Case251_12,0,12,0,1.0
Case256_12,1,12,1,1.0
Case25_12,1,12,0,1.0
Case263_12,0,12,0,1.0
Case264_12,1,12,1,1.0
Case265_12,0,12,0,1.0
Case266_12,1,12,1,1.0
Case267_12,1,12,1,1.0
Case269_12,0,12,0,1.0
Case273_12,0,12,0,1.0
Case274_12,0,12,0,1.0
Case27_12,0,12,0,1.0
Case28_12,1,12,1,1.0
Case38_12,1,12,1,1.0
Case41_12,0,12,0,1.0
Case55_12,1,12,0,1.0
Case60_12,0,12,0,1.0
Case61_12,1,12,1,1.0
Case67_12,0,12,0,1.0
Case83_12,0,12,0,1.0
Case84_12,0,12,0,1.0
Case90_12,0,12,0,1.0
