radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,Result
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
"(22.7, 27.87]","(21.45, 30.96]","(182.18, 188.49]","(2336.99, 2501.0]","(0.09000000000000001, 0.11]","(0.11, 0.23]","(0.27, 0.42]","(0.16, 0.19]","(0.157, 0.206]","(0.053, 0.056]","(1.8699999999999999, 2.55]","(0.41, 1.31]","(16.43, 18.65]","(527.17, 542.2]","(-0.0068000000000000005, 0.0077]","(0.051, 0.054]","(0.011000000000000001, 0.081]","(0.011000000000000001, 0.026]","(0.015, 0.017]","(-0.0088, 0.0046]","(35.39, 36.04]","(23.779999999999998, 31.37]","(230.75, 251.2]","(3258.9399999999996, 4254.0]","(0.09000000000000001, 0.14]","(0.21, 0.43]","(0.37, 0.68]","(0.18, 0.26]","(0.16, 0.26]","(0.053, 0.074]",Positive
