Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204592_4,1,4,0,0.5147321351588666
204808_4,0,4,1,0.5643570777170467
204850_4,0,4,1,0.5991324799586912
204859_4,1,4,1,0.5109809441708711
205179_4,0,4,0,0.5807109336514342
205298_4,0,4,0,0.5393683811997514
205340_4,0,4,0,0.5320801504739583
205409_4,1,4,1,0.541197141403025
205873_4,1,4,1,0.547378054194539
205876_4,0,4,0,0.5239051257570435
206162_4,1,4,0,0.519919770480012
206333_4,0,4,0,0.5166802275528284
206417_4,0,4,0,0.5105424212343466
206561_4,0,4,0,0.5093744744677352
206567_4,0,4,1,0.604631270178493
206633_4,1,4,1,0.6684008954182633
206669_4,0,4,0,0.544193095311124
206706_4,0,4,1,0.5656970645822835
206865_4,1,4,0,0.5289688448620671
206952_4,0,4,0,0.5990282189619595
207077_4,0,4,0,0.5373952063289942
207200_4,1,4,0,0.5396383257675671
207281_4,1,4,0,0.5372393680704031
207440_4,1,4,0,0.5318822940183342
207515_4,1,4,0,0.5399894662786474
207599_4,1,4,0,0.5268246060946393
207759_4,0,4,0,0.5308404754993812
207831_4,0,4,0,0.6300894103109302
208064_4,0,4,0,0.5143577733778973
208244_4,1,4,0,0.5267332830802403
208550_4,0,4,0,0.5028751053827091
208967_4,1,4,0,0.5907143905658767
209012_4,0,4,0,0.5379606979234602
209646_4,1,4,0,0.5386783609845224
209721_4,1,4,0,0.5271314962844469
210134_4,1,4,0,0.5136070116181937
210365_4,1,4,0,0.5063520142869931
210857_4,0,4,0,0.5776965152021217
211029_4,1,4,0,0.5442865038468815
211083_4,1,4,0,0.5470475839141982
211360_4,0,4,0,0.5369989929477148
211555_4,1,4,0,0.5291259696683847
211883_4,0,4,0,0.5302993584334502
212184_4,0,4,0,0.6283632500700647
212593_4,1,4,0,0.5758529646515638
212692_4,1,4,0,0.5035601956559087
212704_4,1,4,0,0.5124608629744403
213001_4,1,4,1,0.5019384154773122
213726_4,0,4,0,0.5358099390344371
214025_4,0,4,0,0.530795363717327
