Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204481_8,0,8,1,0.5610534364127667
204667_8,1,8,0,0.589313649547261
204862_8,1,8,1,0.6239866862260667
205217_8,1,8,0,0.5517967404969093
205480_8,0,8,0,0.5397820451778139
205586_8,0,8,1,0.5181679565021746
205745_8,1,8,0,0.5136566558810978
206047_8,1,8,0,0.7631128048331363
206108_8,1,8,1,0.7509432367409029
206150_8,0,8,1,0.5054669697694488
206258_8,1,8,0,0.6334068045142274
206267_8,1,8,0,0.7038105677642978
206300_8,1,8,1,0.5358099884898765
206339_8,1,8,1,0.5518856322963401
206342_8,0,8,1,0.7286758204896685
206384_8,0,8,1,0.69270250151502
206519_8,1,8,0,0.6988837581585182
206543_8,1,8,0,0.6338707275195157
206709_8,0,8,0,0.707072448342061
206751_8,0,8,0,0.5321426624447383
206754_8,0,8,0,0.5378983188337911
206811_8,1,8,0,0.5030430666805166
206898_8,1,8,0,0.8374939356569038
207041_8,0,8,0,0.5281078696809661
207053_8,1,8,0,0.5437790578767001
207200_8,1,8,0,0.6625706466042085
207572_8,0,8,0,0.556666768846977
207759_8,0,8,0,0.5342468658781757
208094_8,0,8,1,0.5620905443297329
208403_8,0,8,1,0.6015312750197109
208430_8,0,8,0,0.5810165959998679
208580_8,0,8,0,0.503770245507728
209105_8,1,8,0,0.5657106175835331
209437_8,0,8,0,0.8145587574284869
209571_8,1,8,1,0.9585837218172738
209841_8,0,8,0,0.7505794427111674
210185_8,0,8,0,0.6746817084883494
210272_8,1,8,1,0.5864002708864879
210398_8,0,8,0,0.5547644966428114
210563_8,0,8,0,0.5660801889674091
210668_8,0,8,0,0.5696395403993714
210833_8,1,8,0,0.5639559591606111
211011_8,1,8,0,0.6192876012811412
211254_8,1,8,1,0.5281327839179301
211257_8,1,8,0,0.554763398796484
211263_8,1,8,1,0.6026964969625107
211357_8,0,8,0,0.5141246962681878
211423_8,0,8,0,0.555184568643484
211928_8,0,8,0,0.6288117593190623
212632_8,1,8,0,0.589360498596897
