Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204646_3,1,3,0,0.5067673470815477
204667_3,1,3,0,0.5510895884321019
204924_3,1,3,0,0.5393960424679659
205029_3,0,3,0,0.5341647524766213
205062_3,0,3,0,0.5755647831307569
205382_3,0,3,0,0.5663076013333268
205418_3,0,3,0,0.5252668652284087
205424_3,1,3,0,0.5632838883165563
205517_3,0,3,0,0.5769295982786993
205568_3,0,3,0,0.5749105615135512
206201_3,0,3,0,0.5507252255860665
206216_3,0,3,0,0.5185255658061971
206255_3,0,3,0,0.5585803886370906
206309_3,1,3,0,0.5555202767893989
206645_3,1,3,0,0.5027821919593662
206811_3,1,3,0,0.5368390143847287
206958_3,1,3,0,0.5232662005193316
207254_3,0,3,0,0.5284415194090716
207464_3,0,3,0,0.5202220769344925
207470_3,0,3,0,0.5284815013893329
207506_3,1,3,0,0.5241103799379567
207768_3,0,3,0,0.5316192646936296
208283_3,0,3,0,0.5097803385665716
208349_3,1,3,0,0.5611098754930021
209009_3,0,3,0,0.5743643853945919
209619_3,0,3,0,0.5328735262261923
209838_3,1,3,0,0.5652117478999245
210206_3,1,3,0,0.520293586784824
210347_3,1,3,1,0.5031853836241735
210581_3,0,3,0,0.5554059790179449
211224_3,1,3,0,0.5330119215350662
211408_3,1,3,0,0.5395876847736156
211423_3,0,3,0,0.5342455158251271
211543_3,0,3,0,0.5563625347087342
211721_3,0,3,0,0.5306771622511453
211850_3,1,3,0,0.5225864532025017
211883_3,0,3,0,0.5229425836300569
211946_3,1,3,0,0.5456069553103886
212091_3,1,3,0,0.5217753603470907
212413_3,0,3,0,0.5215891648655401
212455_3,1,3,0,0.5131507997517504
212590_3,0,3,0,0.5035967135670226
212602_3,1,3,0,0.5066353261765726
212644_3,1,3,0,0.503462038265155
212692_3,1,3,0,0.5116480568240098
212698_3,0,3,0,0.5121348774029102
212929_3,1,3,0,0.5084171364245351
212947_3,0,3,0,0.5353692010506292
213010_3,1,3,0,0.501511351269335
213234_3,1,3,0,0.5817555378367767
