Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204628_5,1,5,0,0.5760574262933988
205104_5,0,5,0,0.6321264492679792
205182_5,0,5,0,0.6182318715043709
205358_5,0,5,0,0.5608908953844436
205433_5,0,5,0,0.5509582393637227
205480_5,0,5,0,0.5431483523975159
205562_5,1,5,0,0.6301453857942827
205655_5,1,5,1,0.7424468461163478
205736_5,0,5,0,0.5550962823813907
206114_5,1,5,0,0.5246166804798567
206315_5,0,5,0,0.7095933036522132
206336_5,0,5,1,0.6154987488394355
206444_5,1,5,1,0.5017211617460674
206447_5,0,5,1,0.5297416833557119
206456_5,1,5,1,0.5551563808626617
206483_5,1,5,1,0.5100146913577853
206561_5,0,5,0,0.6876655149482565
206669_5,0,5,0,0.7116620427567089
206745_5,0,5,0,0.6480138942450582
207119_5,0,5,0,0.5731305322100042
207215_5,1,5,0,0.5268661345462153
207281_5,1,5,0,0.5043942926194831
207359_5,0,5,1,0.5635616889639339
207482_5,1,5,0,0.5586628086939871
207506_5,1,5,0,0.6131350442388366
207780_5,1,5,0,0.6578259714794139
208049_5,0,5,1,0.518878412096856
208382_5,0,5,1,0.5404087979933557
208508_5,0,5,0,0.7392457007477046
208607_5,1,5,0,0.6318241053426973
208679_5,1,5,0,0.5452391834417099
208805_5,0,5,0,0.6692219712960361
209012_5,0,5,1,0.7095020918417294
209057_5,0,5,0,0.614809474182437
209105_5,1,5,0,0.6207812186222501
209607_5,0,5,1,0.5170042269533973
209751_5,1,5,0,0.6195570061292368
209823_5,1,5,0,0.5036399543768555
209901_5,1,5,1,0.6726545981641611
209957_5,0,5,1,0.5293980110005567
210914_5,1,5,0,0.6973226311804699
210923_5,1,5,1,0.5707678393277272
210966_5,0,5,0,0.5011925400640714
211176_5,0,5,0,0.7619567840296234
211555_5,1,5,0,0.5164475605675756
212383_5,1,5,1,0.5541490830142316
212578_5,0,5,1,0.5697512760435279
212602_5,1,5,1,0.5141820298494905
212950_5,1,5,0,0.5497558412688358
213672_5,1,5,0,0.5545074087348635
