Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204499_11,0,11,1,0.5691567082900746
204541_11,1,11,0,0.5497715678662636
204613_11,0,11,1,0.5141183835383322
204742_11,1,11,0,0.6909524671776917
204993_11,0,11,0,0.6791420070348517
205041_11,1,11,0,0.6081318084112125
205295_11,0,11,1,0.7983240727032761
205535_11,1,11,0,0.926693409144285
205736_11,0,11,0,0.5246868256131754
205819_11,0,11,0,0.6048678202754176
205846_11,0,11,0,0.8177975426871755
206315_11,0,11,1,0.9767049048609827
206414_11,0,11,0,0.9996694020099088
206567_11,0,11,1,0.6231178034549787
206579_11,0,11,0,0.5996121731233806
206790_11,0,11,0,0.5546275432303232
206862_11,0,11,0,0.7354455329519297
206999_11,1,11,1,0.6012829323909814
207137_11,0,11,1,0.556010061767467
207143_11,0,11,0,0.741188872683247
207218_11,0,11,0,0.6913167800374644
207449_11,1,11,0,0.5187375059683981
207464_11,0,11,0,0.9531138140314772
207632_11,0,11,1,0.9997418042233936
207753_11,0,11,0,0.5412095031482307
207780_11,1,11,1,0.6623749679600853
207852_11,1,11,1,0.9990752718858642
208118_11,1,11,1,0.6621069581017403
208157_11,1,11,0,0.8234937070939278
208520_11,1,11,0,0.675594223010437
208550_11,0,11,0,0.5185318643899088
208607_11,1,11,0,0.9984429526876367
209287_11,1,11,0,0.5205590229550702
209338_11,0,11,0,0.9999918042368313
209398_11,0,11,0,0.6078954893071503
209712_11,1,11,1,0.5544392421076375
209790_11,0,11,1,0.5412788518438832
209808_11,1,11,0,0.9491889117844374
210038_11,1,11,1,0.5658577995925342
210149_11,1,11,1,0.7236569265745907
210386_11,1,11,1,0.501448957866595
211408_11,1,11,0,0.5393544843396203
211435_11,1,11,1,0.605820164558696
211555_11,1,11,1,0.5044448397070488
212298_11,0,11,1,0.6659507280337957
212785_11,0,11,1,0.6086415566702192
213001_11,1,11,1,0.7045141087744003
213354_11,1,11,0,0.6312747456025465
213459_11,1,11,0,0.6617060692019103
214250_11,1,11,0,0.5075878873213411
