Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204742_9,1,9,0,0.588004970037435
204969_9,0,9,0,0.7256540076510761
205035_9,0,9,0,0.6475051766852931
205122_9,1,9,1,0.5551572991413308
205164_9,0,9,1,0.7521104759064485
205274_9,0,9,0,0.5668588424884539
205364_9,1,9,0,0.5487732313017181
205379_9,0,9,1,0.6196838620998336
205649_9,0,9,1,0.5799552221450894
205754_9,0,9,0,0.5140807575345296
205837_9,1,9,1,0.5178525119507204
206240_9,0,9,0,0.6117246917475347
206261_9,1,9,0,0.6603683032991363
206351_9,1,9,1,0.5850612949787537
206423_9,0,9,1,0.6069345092846657
206567_9,0,9,1,0.535418360419963
206645_9,1,9,0,0.6077521991221795
206865_9,1,9,1,0.5279385504149858
207212_9,0,9,0,0.6039419736061813
207407_9,0,9,1,0.6114239490266733
207662_9,0,9,1,0.5579093789738925
207753_9,0,9,0,0.6434515469938146
207780_9,1,9,0,0.5347832761906408
207867_9,0,9,1,0.9925255205346929
208022_9,0,9,0,0.8021098614744436
208118_9,1,9,1,0.8632491360400136
208289_9,0,9,1,0.6002408686102481
208529_9,1,9,1,0.9976109880392129
208607_9,1,9,0,0.9996663696431283
208817_9,0,9,0,0.8189788888080096
209799_9,0,9,0,0.7396101896550902
209838_9,1,9,0,0.624157385554704
210086_9,0,9,1,0.6208645913765817
210185_9,0,9,0,0.7515051685971177
211417_9,1,9,0,0.8387040270069431
211444_9,1,9,1,0.5289628732332113
211850_9,1,9,0,0.5778828088666284
212079_9,1,9,1,0.9996546409793923
212118_9,0,9,0,0.7698137233649147
212196_9,1,9,0,0.5352555104256174
213052_9,1,9,0,0.5033109112062581
213195_9,1,9,1,0.6933247357341146
213261_9,1,9,0,0.5104593945106257
213450_9,1,9,0,0.5477825578423745
213468_9,1,9,0,0.5638800949113825
213693_9,1,9,1,0.5231102307150053
213705_9,0,9,0,0.5073435648504767
213789_9,1,9,1,0.5256165701044687
214142_9,0,9,0,0.5715949036850344
214148_9,0,9,0,0.5856778646580347
