Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204553_2,0,2,0,0.5196925451823475
204808_2,0,2,0,0.5024324559447925
204897_2,0,2,0,0.5519413164746472
204963_2,1,2,0,0.5498204151787912
204987_2,1,2,0,0.55434278693811
205229_2,1,2,0,0.5449954400329751
205274_2,0,2,0,0.5403962310597047
205468_2,1,2,0,0.531621752413644
205511_2,1,2,0,0.5503770889564039
205715_2,0,2,0,0.5379456025569329
205885_2,0,2,0,0.5322243646489011
205960_2,0,2,0,0.5215677503212803
206123_2,1,2,0,0.5114706126257396
206234_2,0,2,0,0.5234189045433952
206315_2,0,2,0,0.5247380803769661
206366_2,0,2,0,0.5083544420886938
206423_2,0,2,0,0.5256494390650228
206510_2,1,2,0,0.5158094957327377
206597_2,0,2,0,0.5214045227748831
206627_2,1,2,0,0.5050698142203225
206754_2,0,2,0,0.5605893562650897
206763_2,0,2,0,0.5522253128140622
207119_2,0,2,0,0.5489669964473068
207284_2,1,2,0,0.5395859781079255
207969_2,0,2,0,0.5258701381682165
208022_2,0,2,0,0.5364662559920249
208070_2,0,2,0,0.5356752701159043
208190_2,1,2,0,0.5270559834456627
208478_2,1,2,0,0.5118122064442452
208508_2,0,2,0,0.5278864729375409
209278_2,0,2,0,0.5420913705436795
209287_2,1,2,0,0.5495294424806979
209449_2,1,2,0,0.5300644762259153
209520_2,0,2,0,0.5638368509721607
209664_2,0,2,0,0.5511479200426538
210086_2,0,2,0,0.5413076567052713
210197_2,1,2,0,0.5297453099414613
210287_2,1,2,0,0.5218951011462677
210833_2,1,2,0,0.5180921794587734
211008_2,1,2,0,0.5644877693020243
211408_2,1,2,0,0.5588375181269507
211871_2,1,2,0,0.5339974278735073
211898_2,1,2,0,0.5284279352365513
212608_2,0,2,0,0.505371223480493
212671_2,0,2,0,0.5203227291524404
212725_2,1,2,0,0.5161241986868154
213258_2,1,2,0,0.5570316303674164
213261_2,1,2,0,0.5588652086500228
213423_2,1,2,0,0.5503755944807139
213609_2,1,2,0,0.5598497659219371
