Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204466_11,0,11,1,0.5407052359317457
204484_11,0,11,0,0.7327129886641094
204595_11,1,11,0,0.503880974479195
204646_11,1,11,1,0.5618724738306152
204670_11,1,11,0,0.534614812904338
204999_11,0,11,0,0.5320459915946774
205295_11,0,11,0,0.6458643897896972
205409_11,1,11,0,0.6731205374681839
205745_11,1,11,0,0.6145426776772985
206026_11,1,11,1,0.5448664818490527
206162_11,1,11,1,0.5712173269239625
206438_11,1,11,0,0.513616586130546
206733_11,1,11,0,0.5897003481915266
206856_11,0,11,1,0.5084308534710967
207050_11,1,11,0,0.5025041622935424
207599_11,1,11,1,0.5423246773435831
207735_11,0,11,1,0.5046558719110646
207792_11,0,11,1,0.5429451914149714
208049_11,0,11,0,0.6553478402260908
208196_11,1,11,0,0.6428922760228787
208310_11,0,11,0,0.6442975022995575
208532_11,1,11,0,0.5320154775755956
208577_11,1,11,1,0.5319268967657038
208598_11,0,11,1,0.585149868009446
209009_11,0,11,0,0.6148123319333898
209338_11,0,11,0,0.6353745450305919
209661_11,0,11,1,0.5069545812319683
209667_11,0,11,1,0.5258180934649686
209781_11,0,11,0,0.6026435586279719
209913_11,1,11,0,0.5334667262354241
210017_11,1,11,0,0.5398605567929261
210071_11,0,11,0,0.5428523297221137
210086_11,0,11,0,0.5623975080496999
210476_11,1,11,1,0.558829819059333
210566_11,1,11,1,0.5466106273255893
210722_11,1,11,1,0.5721659060421872
210890_11,0,11,0,0.5032714415285413
211227_11,0,11,0,0.5821507420034613
211357_11,0,11,0,0.5107432547395441
211528_11,0,11,0,0.5972900330199784
211588_11,1,11,0,0.5609267426531133
211606_11,1,11,1,0.5086619619271286
212118_11,0,11,0,0.6124274379059088
212346_11,0,11,0,0.5299010720509731
212455_11,1,11,0,0.5406695542335012
212632_11,1,11,1,0.6025772166909259
212704_11,1,11,0,0.5205278863610221
213076_11,0,11,1,0.5878806665525804
213672_11,1,11,0,0.5761865044770496
213705_11,0,11,0,0.5786160720284916
