Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204595_10,1,10,1,0.5546827809612727
204685_10,0,10,0,0.5604192452986764
204808_10,0,10,0,0.6048092923452069
205029_10,0,10,1,0.5169628297572065
205205_10,0,10,1,0.5162989119006977
205480_10,0,10,0,0.5775068837238165
205499_10,0,10,0,0.6129511863208004
205565_10,1,10,1,0.5197025630731391
205661_10,1,10,0,0.616694421173263
205721_10,1,10,1,0.5407317380676127
205819_10,0,10,0,0.5472420793954236
205849_10,0,10,0,0.5875345185766455
205873_10,1,10,0,0.615457542468839
205918_10,1,10,1,0.5452897758294083
206132_10,0,10,0,0.6455635837694231
206147_10,0,10,0,0.5102609676882239
206210_10,1,10,0,0.5848473953126714
206366_10,0,10,1,0.5677120131573736
206384_10,0,10,0,0.5002851435450026
206543_10,1,10,1,0.5007072344735792
206561_10,0,10,1,0.5376891695151573
207107_10,1,10,0,0.5954418906012944
207119_10,0,10,1,0.5119615123834808
207218_10,0,10,1,0.5271366346515683
207440_10,1,10,0,0.5666412889890771
207449_10,1,10,0,0.6091211193540793
207470_10,0,10,1,0.5250748986120618
207969_10,0,10,0,0.5859730994052545
208520_10,1,10,0,0.5325998217394778
208967_10,1,10,0,0.571218198134601
209287_10,1,10,0,0.540567739243734
209766_10,1,10,0,0.5763432529761525
210185_10,0,10,0,0.5388074907920926
210224_10,0,10,0,0.518751100915587
210344_10,0,10,0,0.5038293226534265
210632_10,0,10,1,0.5205633542284279
210725_10,0,10,0,0.5849693801885312
210866_10,0,10,0,0.6054417654074233
210914_10,1,10,1,0.5203759572319008
211224_10,1,10,0,0.5440472350502822
211898_10,1,10,0,0.5576876915951867
211997_10,1,10,0,0.5398626613794432
212012_10,1,10,0,0.7008621688971972
212052_10,1,10,1,0.5396345986173888
212061_10,1,10,0,0.5552860877957626
212079_10,1,10,0,0.5302036447123473
212947_10,0,10,0,0.5875983615970738
213019_10,1,10,1,0.5922694882245902
213495_10,0,10,1,0.5272630723379143
213600_10,1,10,0,0.5481058207253131
