Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204592_13,1,13,0,0.5723970752516157
204607_13,1,13,0,0.5466122717562824
204691_13,1,13,0,0.5974875028376843
205259_13,0,13,0,0.5277280204460257
205385_13,1,13,0,0.6126022818947056
205459_13,0,13,0,0.6220610247572046
205535_13,1,13,0,0.6108550023931246
205736_13,0,13,0,0.5437554922794412
205864_13,0,13,0,0.6835577402856866
205912_13,0,13,0,0.505305685739013
206180_13,0,13,1,0.5032630810921966
206357_13,0,13,0,0.5021798925113251
206372_13,0,13,0,0.6444117916593066
206423_13,0,13,1,0.5104678720412489
206528_13,0,13,0,0.5772498825202459
206862_13,0,13,0,0.5546855846447005
206952_13,0,13,0,0.6294759725928789
207071_13,0,13,0,0.5264068828158928
207572_13,0,13,0,0.5388500408076466
207708_13,0,13,0,0.5537745490727979
207717_13,0,13,0,0.5681800464357482
207783_13,1,13,0,0.505201782892118
207870_13,0,13,0,0.5100894835219638
208118_13,1,13,0,0.5800318526109249
208136_13,0,13,0,0.5665433867775338
208148_13,0,13,0,0.5025470236281888
208169_13,1,13,0,0.5209877344356367
208172_13,1,13,0,0.5362314856502057
208349_13,1,13,0,0.5288138967373133
208961_13,0,13,0,0.6293284856526443
209006_13,0,13,0,0.5794937277663399
209712_13,1,13,0,0.5186328074758647
209742_13,1,13,0,0.5139123992817698
209841_13,0,13,0,0.5617613317196521
210197_13,1,13,0,0.6023316673130072
210200_13,1,13,0,0.5320596707368304
210329_13,1,13,0,0.5362703244101974
210401_13,1,13,1,0.504043038625512
210668_13,0,13,0,0.5536325622435324
210689_13,1,13,0,0.6298021577271247
210719_13,0,13,0,0.6319477026780728
211029_13,1,13,0,0.5563295364621059
211287_13,1,13,0,0.5398063091005192
211435_13,1,13,0,0.5610002097271303
211928_13,0,13,0,0.546815164898123
211946_13,1,13,0,0.5926249730215298
212052_13,1,13,0,0.5041548725167291
212289_13,1,13,0,0.5066964015140101
212398_13,1,13,0,0.5226281975600511
213825_13,1,13,0,0.5154536235263096
