Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204730_12,0,12,0,0.5531124833891203
204841_12,1,12,0,0.6156950721698887
204936_12,0,12,0,0.5324859580349277
205403_12,1,12,0,0.5109627306297102
205643_12,0,12,0,0.6531499595853836
205655_12,1,12,0,0.5489320565042142
205733_12,1,12,0,0.5388482547006108
205757_12,0,12,0,0.5779858507116442
205760_12,1,12,0,0.5477529370954808
205819_12,0,12,0,0.5660724598914059
206336_12,0,12,0,0.5069125285726989
206615_12,1,12,1,0.5358544586110477
206727_12,0,12,0,0.60004885111833
206733_12,1,12,0,0.5801428871353942
206763_12,0,12,0,0.5337094379138003
207107_12,1,12,0,0.5833447834884489
207137_12,0,12,0,0.5126122787981076
207605_12,1,12,0,0.5769725599008779
207717_12,0,12,0,0.5473274339508702
207732_12,0,12,1,0.5006617823183499
207867_12,0,12,0,0.5737326975374746
207882_12,0,12,0,0.5500048945352777
208049_12,0,12,0,0.7087724061402558
208229_12,1,12,0,0.5517589651133572
208247_12,1,12,1,0.5438328506759358
208532_12,1,12,0,0.5528312561237103
208967_12,1,12,0,0.615830466381105
209012_12,0,12,0,0.5254216096734161
209030_12,1,12,0,0.518738718645239
209520_12,0,12,0,0.6101589234906057
209766_12,1,12,0,0.5710366476301714
209814_12,1,12,0,0.5557801999392336
210563_12,0,12,1,0.5474230737346558
210632_12,0,12,0,0.5117987631064942
210638_12,0,12,0,0.5091238077154825
211098_12,1,12,0,0.5122283097334455
211116_12,1,12,0,0.5137766970592905
211122_12,0,12,0,0.5640676525317561
211245_12,0,12,0,0.6971921318111116
211263_12,1,12,0,0.6014338951262652
211275_12,0,12,0,0.5802082345915107
211335_12,1,12,0,0.6704938375149476
211528_12,0,12,0,0.6031975913478672
212265_12,1,12,1,0.5053045882253946
212425_12,1,12,1,0.5405265597948301
213384_12,1,12,0,0.5319495687087568
213954_12,0,12,0,0.6858906292128298
214142_12,0,12,0,0.6129801517374986
214226_12,1,12,0,0.5236395001978783
214238_12,1,12,0,0.5668669794167402
