Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204583_8,1,8,1,0.5780477887523264
204724_8,0,8,0,0.5591301895428857
204838_8,0,8,0,0.5485792211400976
205041_8,1,8,1,0.5046698623723156
205131_8,1,8,0,0.5085449897602738
205143_8,0,8,0,0.5815403429079071
205319_8,0,8,1,0.5232931782966843
205480_8,0,8,0,0.5711155009093603
205511_8,1,8,1,0.5268192787275457
205601_8,0,8,0,0.615267614743071
205655_8,1,8,0,0.5191875131520927
205760_8,1,8,0,0.5051999418045996
205954_8,1,8,0,0.5738823750425787
206047_8,1,8,0,0.5739261662877067
206147_8,0,8,0,0.5107218833371474
206315_8,0,8,1,0.505577439207746
206348_8,0,8,0,0.5716482567265223
206576_8,0,8,1,0.5183891343049641
206862_8,0,8,0,0.5524811711354847
206904_8,1,8,1,0.5083716242082825
206913_8,0,8,1,0.5199108746288046
206925_8,0,8,0,0.5278136201042372
207128_8,1,8,0,0.5493491744037072
207254_8,0,8,0,0.5937805028042649
207275_8,1,8,1,0.5277701407231125
207302_8,1,8,0,0.5899357875897372
207783_8,1,8,1,0.5216657029950406
207993_8,0,8,0,0.5489401056440208
208034_8,0,8,1,0.529466529083497
208067_8,1,8,1,0.5411073666471239
208379_8,0,8,1,0.5509880335976975
208412_8,1,8,0,0.5269425713953809
208580_8,0,8,0,0.5342954212139642
208949_8,0,8,0,0.69403719618422
208997_8,1,8,0,0.6200154231596675
209063_8,1,8,0,0.5952573764058887
209206_8,1,8,0,0.5553122926468355
209434_8,1,8,0,0.5963935398031435
209664_8,0,8,0,0.5516230344620616
209913_8,1,8,0,0.5864250164829903
210362_8,0,8,1,0.540497738891544
210398_8,0,8,0,0.5718289437213462
210890_8,0,8,1,0.5100795448379071
211254_8,1,8,0,0.5209364145382724
212226_8,1,8,0,0.5299203898293687
212692_8,1,8,0,0.5125559005768886
212947_8,0,8,0,0.5351064819152991
213513_8,1,8,0,0.5333976728541556
213765_8,0,8,1,0.5212139135284672
214040_8,1,8,0,0.5531003808451168
