Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204562_8,1,8,0,0.9999999999994316
204682_8,0,8,0,1.0
204891_8,0,8,0,1.0
204969_8,0,8,0,1.0
205205_8,0,8,0,1.0
205262_8,1,8,0,1.0
205316_8,1,8,1,1.0
205418_8,0,8,0,0.9999999999999432
205480_8,0,8,0,0.9999999946386424
205715_8,0,8,1,1.0
206026_8,1,8,0,0.9999999985737986
206180_8,0,8,0,0.9999999999990905
206219_8,0,8,0,1.0
206234_8,0,8,0,1.0
206333_8,0,8,0,0.9999999999994316
206438_8,1,8,0,1.0
206510_8,1,8,1,1.0
206561_8,0,8,0,1.0
206567_8,0,8,1,1.0
206576_8,0,8,1,0.9986923059175695
206751_8,0,8,1,1.0
207005_8,1,8,0,0.9999999999997726
207380_8,0,8,0,0.9999999999999432
207413_8,1,8,0,0.9999999999977831
207717_8,0,8,0,1.0
208031_8,0,8,0,0.9999999999828333
208124_8,1,8,0,1.0
208229_8,1,8,1,1.0
208430_8,0,8,0,0.99999999999892
209105_8,1,8,0,1.0
209664_8,0,8,0,0.999999999996021
210266_8,0,8,0,0.9999999999969305
210269_8,0,8,0,0.9999999999998863
210386_8,1,8,0,0.9999999999957936
211110_8,1,8,0,0.9999999999993747
211257_8,1,8,0,0.9999999999999432
211281_8,1,8,0,1.0
211360_8,0,8,0,0.9999999999999432
211381_8,1,8,0,0.9999999999998295
211573_8,0,8,0,0.9999999999998863
211850_8,1,8,0,0.9999999999812985
212091_8,1,8,0,0.9999999999851639
212226_8,1,8,0,1.0
212413_8,0,8,0,0.9999999999990905
212593_8,1,8,0,0.9999999999980673
212764_8,1,8,0,1.0
212950_8,1,8,0,0.9999999999974989
213384_8,1,8,0,0.9999999999739657
213501_8,1,8,0,1.0
214250_8,1,8,0,1.0
