Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204607_3,1,3,0,0.9994390618497425
204640_3,0,3,0,0.9906922701092018
204667_3,1,3,0,0.9997219884256916
205026_3,0,3,0,0.9996404517779578
205122_3,1,3,0,0.9996120952046048
205794_3,0,3,0,0.9999923295594966
205797_3,0,3,0,0.9999755803488201
206086_3,0,3,0,0.9995109532368855
206111_3,0,3,0,0.9995598966742587
206240_3,0,3,0,0.9995020523487352
206261_3,1,3,0,0.9994257942656664
206351_3,1,3,0,0.9994689328227319
206411_3,0,3,0,0.999619532883592
206579_3,0,3,0,0.9995028141507861
206754_3,0,3,0,0.9996986057770859
207116_3,0,3,0,0.9996113635154502
207128_3,1,3,0,0.9998144135061409
207245_3,0,3,0,0.9995413155763686
207515_3,1,3,0,0.9996507592233971
207674_3,0,3,0,0.999988057210475
207831_3,0,3,0,0.9997948966058069
208031_3,0,3,0,0.9996746791931488
208094_3,0,3,0,0.9993855332100591
208379_3,0,3,0,0.9994631220700998
208421_3,1,3,0,0.9992409591462553
208598_3,0,3,0,0.9992337805007286
209105_3,1,3,0,0.9997299601867582
209404_3,0,3,0,0.9995248713644995
209449_3,1,3,0,0.9996240285219798
209808_3,1,3,0,0.9997922311834657
209910_3,0,3,0,0.9995385778109195
210269_3,0,3,0,0.999546747333457
210386_3,1,3,0,0.9994996876281191
210401_3,1,3,0,0.9995007426483709
210566_3,1,3,0,0.9996010103638687
211038_3,1,3,0,0.9997200070701943
211158_3,0,3,0,0.9998213934980466
211435_3,1,3,0,0.9996356964557799
212091_3,1,3,0,0.9996372728103361
212226_3,1,3,0,0.9998177502762017
212265_3,1,3,0,0.9993046019784178
212425_3,1,3,0,0.9996466296207178
212524_3,0,3,0,0.9998054941239566
212554_3,0,3,0,0.9993648365488706
212593_3,1,3,0,0.9998021724044532
212815_3,1,3,0,0.9993634516073336
213091_3,1,3,0,0.9999748288020429
213411_3,1,3,0,0.9998693386775321
213450_3,1,3,0,0.9995797352462167
213726_3,0,3,0,0.9996472742695318
