Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204472_6,0,6,0,1.0
204544_6,0,6,0,0.9948608098142823
204586_6,0,6,1,0.9993044837571037
204915_6,0,6,0,0.9999999982350118
204987_6,1,6,0,0.9999999964514359
205062_6,0,6,0,1.0
205167_6,1,6,0,0.9987148747134267
205474_6,0,6,0,0.9999040111346844
205556_6,0,6,0,0.9996720676110232
205721_6,1,6,1,1.0
205742_6,1,6,0,0.9999999726717878
205978_6,1,6,0,0.9989115758264773
206123_6,1,6,0,0.9995981168006924
206132_6,0,6,1,0.9717919696993015
206141_6,0,6,0,0.9998437450151665
206147_6,0,6,0,0.9961578472274341
206417_6,0,6,0,0.9997692519319876
206615_6,1,6,0,0.9994153018115728
206925_6,0,6,1,0.9985488158991096
206937_6,1,6,1,0.8902747487370224
207044_6,0,6,0,1.0
207140_6,1,6,0,0.9994570171953184
207260_6,1,6,0,0.9999900725454949
207278_6,1,6,0,0.9996313241687651
207449_6,1,6,0,0.9999999799568402
207461_6,1,6,0,0.9968705847706265
207894_6,1,6,0,0.9989435110130488
208337_6,1,6,0,1.0
208961_6,0,6,0,0.9994438886115279
208997_6,1,6,0,0.9992632337674747
209419_6,1,6,0,0.9999798735782466
209697_6,0,6,0,0.9997701896832509
209808_6,1,6,0,0.9999999867369525
209939_6,0,6,0,0.9996164415617258
210008_6,1,6,1,1.0
210119_6,1,6,0,0.9999999993017354
210134_6,1,6,1,0.9986195447664046
210833_6,1,6,0,0.9998336612325116
211059_6,0,6,1,0.9847479103638808
211122_6,0,6,0,0.9998782994217251
211360_6,0,6,0,0.9998990523817173
211576_6,0,6,0,0.9999999994511768
211784_6,0,6,1,0.9999741387948657
211871_6,1,6,1,0.9999669186500707
211928_6,0,6,0,0.999962627376017
212052_6,1,6,0,0.9995391682630104
212355_6,1,6,0,0.9999121226372949
213711_6,0,6,1,0.9891381321902388
213726_6,0,6,0,0.9999998450647474
214034_6,0,6,0,0.9998198324737159
