Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204592_5,1,5,0,0.9999999719513686
204703_5,1,5,0,1.0
204709_5,1,5,0,1.0
204766_5,1,5,0,0.9999999992015489
204850_5,0,5,0,0.9986181362164269
205319_5,0,5,0,0.9999999999740226
205340_5,0,5,0,0.9999999999975131
205358_5,0,5,0,0.9974631370222826
205721_5,1,5,1,1.0
205867_5,1,5,0,1.0
205912_5,0,5,0,1.0
205954_5,1,5,1,1.0
206285_5,1,5,0,0.9977716335090581
206294_5,0,5,0,0.9999998163255439
206369_5,0,5,0,0.9999999988862811
206408_5,1,5,0,0.9999999981803
206910_5,1,5,0,0.9999999925178003
206928_5,1,5,1,0.996072646537828
207071_5,0,5,0,0.9999999976908356
207137_5,0,5,0,0.9999994313489022
207518_5,0,5,1,1.0
207864_5,0,5,0,0.9999999952831757
207867_5,0,5,0,0.9999999998200337
207969_5,0,5,1,1.0
208025_5,0,5,1,1.0
208289_5,0,5,1,0.9999999992576534
208430_5,0,5,0,0.9999999995513917
208529_5,1,5,1,0.9999853002390299
208817_5,0,5,0,1.0
209087_5,0,5,1,1.0
209449_5,1,5,0,0.9999999990277502
209511_5,0,5,0,0.99999999911293
209592_5,1,5,0,0.9999999904127748
209706_5,0,5,0,0.9999999998817231
209814_5,1,5,0,0.9999999983836574
210176_5,0,5,0,0.9999999991253645
210287_5,1,5,0,0.9999999995197584
210344_5,0,5,0,0.9999999990719033
210632_5,0,5,0,0.999999998455678
210914_5,1,5,0,1.0
211035_5,1,5,0,0.9999999913418236
211083_5,1,5,0,0.9999999995024069
211263_5,1,5,0,0.9999999994850128
212512_5,0,5,0,0.9999999963908408
212674_5,1,5,1,0.9999973030999727
212983_5,0,5,0,0.9999999999984226
213192_5,1,5,0,0.9999999996761062
213459_5,1,5,0,0.9999999995633857
213501_5,1,5,0,0.9999999999404707
214226_5,1,5,0,0.9999999982843235
