Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204472_2,0,2,1,0.5546021235235338
204481_2,0,2,1,0.5644686156424915
204838_2,0,2,1,0.5813573460366237
204850_2,0,2,1,0.575765012791944
204915_2,0,2,0,0.5538126255388441
205125_2,1,2,0,0.5221410123192332
205217_2,1,2,0,0.5356468499794352
205400_2,0,2,1,0.5220546659861517
205803_2,0,2,0,0.9995990983379812
205843_2,0,2,1,0.6561646410959666
205867_2,1,2,0,0.501824921047255
206047_2,1,2,0,0.5229907250008203
206240_2,0,2,1,0.5405675737326521
206267_2,1,2,1,0.55453197763389
206294_2,0,2,1,0.5577529992068567
206471_2,1,2,1,0.6156384496061522
206865_2,1,2,1,0.508131753423661
206928_2,1,2,0,0.5024753427256315
207044_2,0,2,0,0.5330522267702149
207107_2,1,2,0,0.5012990641837469
207407_2,0,2,0,0.5163802648080077
207518_2,0,2,1,0.5285456207060747
207662_2,0,2,1,0.5077904028155289
207843_2,1,2,1,0.5569123993580402
208028_2,1,2,1,0.6030844461291428
208157_2,1,2,1,0.5686747103210092
208580_2,0,2,0,0.7033859580702317
208667_2,0,2,0,0.7090361136372769
208793_2,1,2,0,0.5018226391784596
209006_2,0,2,0,0.5722770360578372
209021_2,1,2,1,0.502515705707493
209078_2,0,2,0,0.6402072981798362
209284_2,1,2,0,0.7617265953717497
209287_2,1,2,1,0.5203118633076329
209323_2,1,2,1,0.5211404597244645
209646_2,1,2,0,0.5001327867113571
210617_2,0,2,1,0.5600039818522005
210668_2,0,2,1,0.9258620152119883
210830_2,1,2,1,0.5884452447387689
211125_2,1,2,1,0.5157966291106301
211323_2,1,2,0,0.5311334840192358
211360_2,0,2,0,0.605570133970325
212175_2,0,2,1,0.5370050629301791
212289_2,1,2,0,0.5246528925192154
212413_2,0,2,0,0.5427270706331314
212761_2,1,2,1,0.5567346957880984
212815_2,1,2,1,0.5507489034313648
213213_2,0,2,0,0.5244449902934194
213384_2,1,2,0,0.7588389078340565
214142_2,0,2,1,0.5404761994135757
