Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204562_18,1,18,0,0.8667266515137415
204592_18,1,18,0,0.6230132287957091
204595_18,1,18,1,0.7069881495254925
204604_18,0,18,1,0.6430042943554135
204703_18,1,18,0,0.9682033384927887
204799_18,0,18,0,0.810230666564897
204897_18,0,18,0,0.7637362830484993
205065_18,1,18,0,0.5054630286696621
205202_18,1,18,1,0.8928927783934685
205274_18,0,18,1,0.6307457186914837
205511_18,1,18,0,0.9167782789360936
205556_18,0,18,1,0.5564817755146869
205757_18,0,18,1,0.61806799952919
205918_18,1,18,1,0.7017933497421265
206549_18,0,18,0,0.9999999691863753
206745_18,0,18,0,0.6930990076567243
206754_18,0,18,1,0.5004558935756714
206862_18,0,18,0,0.9634212081592178
206934_18,0,18,0,0.5598817113061036
206999_18,1,18,1,0.7289703857326166
207017_18,0,18,1,0.9490663036176191
207359_18,0,18,0,0.7176295054402204
207413_18,1,18,1,0.5559431484500568
208067_18,1,18,1,0.8480466837602209
208118_18,1,18,1,0.9857961613680755
208289_18,0,18,1,0.6438663230249669
208412_18,1,18,1,0.5647337845264657
208499_18,0,18,1,0.6186100341208028
208619_18,1,18,1,0.9524781164379148
208730_18,1,18,1,0.5904455048919828
208805_18,0,18,1,0.8042996227441137
208844_18,0,18,1,0.6871624671022213
208997_18,1,18,0,0.7947258455587045
209619_18,0,18,0,0.9998914614547417
209766_18,1,18,1,0.6765523750654886
209808_18,1,18,0,0.9975506951188771
210032_18,0,18,1,0.7720846412682664
210107_18,0,18,0,0.7123380884931775
210269_18,0,18,0,0.5007428505490906
210287_18,1,18,0,0.7441673167241878
210599_18,0,18,0,0.9999998596378942
210689_18,1,18,1,0.9992277908438247
210725_18,0,18,1,0.9751515408287061
212003_18,1,18,1,0.5713645403212686
212698_18,0,18,1,0.8069549430003017
212704_18,1,18,1,0.8107755123446302
213019_18,1,18,0,0.7170247583632161
213144_18,1,18,1,0.803089143395882
213258_18,1,18,1,0.9252999404638216
213792_18,0,18,1,0.7576100986397113
