Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_13,0,13,1,0.974302392469013
Case102_13,1,13,1,0.9999908461098648
Case10_13,1,13,1,0.999991574582228
Case111_13,1,13,0,0.9946851127764152
Case11_13,1,13,1,0.9999605419089658
Case127_13,1,13,1,0.9999999999820994
Case12_13,0,13,0,0.9999920145285096
Case178_13,0,13,0,0.9999935498902488
Case18_13,1,13,1,0.9999999565562935
Case192_13,0,13,0,0.9999902180067991
Case194_13,1,13,1,0.9999997620578625
Case195_13,0,13,0,0.9999947699311007
Case19_13,1,13,1,0.9999792703344582
Case201_13,1,13,1,0.9999996496615442
Case207_13,1,13,1,1.0
Case20_13,1,13,1,0.9999999657822664
Case210_13,0,13,0,0.9999490665536256
Case21_13,1,13,1,0.9999835323683414
Case223_13,0,13,0,0.9999443978691386
Case225_13,1,13,1,0.9999831055601683
Case240_13,1,13,1,0.9999828656416895
Case249_13,1,13,1,0.9999949846768491
Case250_13,0,13,0,1.0
Case251_13,0,13,0,0.9999999983997709
Case256_13,1,13,1,0.9999948200338055
Case257_13,1,13,1,0.999960784435468
Case259_13,1,13,1,0.9999999999774571
Case260_13,1,13,1,0.9999886152403491
Case263_13,0,13,0,0.9999986275610594
Case265_13,0,13,0,0.9999921195858388
Case269_13,0,13,0,0.9999773046746955
Case273_13,0,13,0,0.9999991687740266
Case274_13,0,13,0,0.9999995521561975
Case277_13,1,13,1,0.9999986438684142
Case27_13,0,13,0,0.99999355173518
Case28_13,1,13,1,0.9999999999982232
Case34_13,0,13,0,0.9999926897813205
Case37_13,1,13,1,0.9999577539193631
Case38_13,1,13,1,0.9999042823881358
Case39_13,0,13,0,0.9999873898479711
Case3_13,0,13,0,0.9999537892492202
Case41_13,0,13,0,0.9999781268584851
Case55_13,1,13,1,0.9999951312345812
Case60_13,0,13,1,0.9941167020392827
Case67_13,0,13,0,0.9998342982396348
Case83_13,0,13,1,0.9628112677164016
Case84_13,0,13,0,0.9999999997793737
Case89_13,0,13,0,0.9999817784705917
Case90_13,0,13,0,0.9999858194252453
Case95_13,1,13,1,0.9999817684044704
