Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_4,0,4,1,0.9278168141826711
Case108_4,1,4,1,1.0
Case109_4,1,4,1,0.9999999817989867
Case10_4,1,4,1,0.9802490026262085
Case111_4,1,4,1,0.9999999999307401
Case116_4,1,4,1,0.9942967560997579
Case11_4,1,4,1,0.9518019066676849
Case121_4,0,4,0,0.9966076596751388
Case124_4,0,4,0,0.9996399765954421
Case125_4,0,4,1,0.9996078277101925
Case127_4,1,4,1,0.9997931414623219
Case133_4,0,4,1,0.9999999999999909
Case135_4,1,4,1,0.9999999999082583
Case13_4,0,4,0,0.9999804369648124
Case178_4,0,4,0,0.9924788074736948
Case199_4,1,4,1,0.9999999972591449
Case1_4,1,4,1,0.9999999999070828
Case201_4,1,4,1,0.999298089136932
Case210_4,0,4,0,0.8769305001516843
Case211_4,0,4,0,0.999999999597588
Case229_4,0,4,0,0.992798505731181
Case242_4,1,4,1,0.9847312539474338
Case245_4,1,4,1,0.9999699666532883
Case255_4,0,4,0,0.999999980466871
Case256_4,1,4,1,0.999672953484186
Case260_4,1,4,1,0.9742030754588953
Case265_4,0,4,0,0.9975000091050773
Case268_4,1,4,1,0.9828916957514765
Case273_4,0,4,0,0.9730857992321792
Case27_4,0,4,0,0.9981309440754041
Case31_4,1,4,1,0.9983044472441229
Case33_4,1,4,1,0.9414424663291954
Case35_4,1,4,1,0.9843568340772229
Case38_4,1,4,1,0.9282840174815404
Case46_4,0,4,0,0.9797835139131977
Case47_4,0,4,0,0.9999997817309391
Case48_4,1,4,1,0.9999999984816701
Case50_4,0,4,0,0.9938052719998115
Case52_4,0,4,0,0.9959270654103144
Case55_4,1,4,1,0.9999662403125558
Case60_4,0,4,1,0.9999993839396445
Case61_4,1,4,1,0.9988331935007048
Case62_4,0,4,0,0.9994538093573322
Case68_4,0,4,0,0.9999999896252921
Case71_4,0,4,0,0.9999998359637715
Case77_4,1,4,1,0.9989417092984073
Case86_4,0,4,0,0.9288236883006885
Case89_4,0,4,0,0.9892169411367328
Case91_4,1,4,1,0.9999999999946352
Case97_4,0,4,0,0.9972823296930436
