Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_15,0,15,0,0.667614126867538
Case111_15,1,15,0,0.6696697557857371
Case115_15,1,15,1,0.9479414702692841
Case127_15,1,15,1,0.9895515980984063
Case12_15,0,15,0,0.9255097354960466
Case178_15,0,15,0,0.9445305661576404
Case192_15,0,15,0,0.9111640838486473
Case201_15,1,15,1,0.9830269813474204
Case20_15,1,15,1,0.9570482712241073
Case210_15,0,15,0,0.7374065402514869
Case21_15,1,15,1,0.9646940841893724
Case223_15,0,15,0,0.9002715220186636
Case225_15,1,15,1,0.8781025142377678
Case235_15,1,15,1,0.9913065359043601
Case245_15,1,15,1,0.9651019241795886
Case249_15,1,15,1,0.9735573778021217
Case25_15,1,15,1,0.9540640997457493
Case260_15,1,15,1,0.8850140153735744
Case263_15,0,15,0,0.9614166508664758
Case265_15,0,15,0,0.9732288649204931
Case267_15,1,15,1,0.9870425845474673
Case269_15,0,15,0,0.9056943365247622
Case273_15,0,15,0,0.9977772465822391
Case27_15,0,15,0,0.9612539296605969
Case28_15,1,15,1,0.9828978317329748
Case34_15,0,15,0,0.9779679890168937
Case3_15,0,15,0,0.9266780145520046
Case67_15,0,15,0,0.6977657212885671
Case6_15,1,15,1,0.9616017073178952
Case78_15,1,15,1,0.9507158914120689
Case83_15,0,15,1,0.6009332352733383
Case84_15,0,15,0,0.9886647686696376
Case90_15,0,15,0,0.9125862547166694
Case95_15,1,15,1,0.9375672307194096
