Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_12,0,12,1,0.8713500325906411
Case102_12,1,12,1,0.9209772872959162
Case103_12,1,12,1,0.9736183753246593
Case111_12,1,12,1,0.6876646223493166
Case122_12,0,12,0,0.9443125674194425
Case127_12,1,12,1,0.9899463234044598
Case135_12,1,12,1,0.9975429752620658
Case155_12,0,12,0,0.9935259125958361
Case178_12,0,12,0,0.9445919041814833
Case188_12,1,12,1,0.9871048464172225
Case192_12,0,12,0,0.9103651655192714
Case194_12,1,12,1,0.9937178786983676
Case201_12,1,12,1,0.9993395272194745
Case207_12,1,12,1,0.9986254437661437
Case209_12,0,12,0,0.9202393395901131
Case20_12,1,12,1,0.9371170054289167
Case210_12,0,12,0,0.8079657341024509
Case223_12,0,12,0,0.7337667806196655
Case225_12,1,12,1,0.9451784477534555
Case238_12,1,12,1,0.9973196426150769
Case239_12,0,12,0,0.937118116278564
Case248_12,1,12,1,0.9324956778593708
Case249_12,1,12,1,0.9080186865673403
Case250_12,0,12,0,0.9967813065652698
Case251_12,0,12,0,0.9903100355045343
Case256_12,1,12,1,0.9866267356082701
Case257_12,1,12,1,0.9480068669095049
Case259_12,1,12,1,0.9984021555546685
Case25_12,1,12,1,0.958450819824484
Case263_12,0,12,0,0.9707324695177738
Case264_12,1,12,1,0.6529331512306021
Case265_12,0,12,0,0.9575799240012608
Case266_12,1,12,1,0.9434945758905137
Case269_12,0,12,0,0.9557059376698237
Case273_12,0,12,0,0.9830579664596182
Case274_12,0,12,0,0.9944276381446684
Case27_12,0,12,0,0.9693741636847066
Case34_12,0,12,0,0.9426088242599463
Case37_12,1,12,1,0.8886518972351815
Case38_12,1,12,1,0.9528009615328495
Case3_12,0,12,0,0.9031945477300038
Case41_12,0,12,0,0.943919048510994
Case67_12,0,12,0,0.6722481514277572
Case6_12,1,12,1,0.9990061475609423
Case78_12,1,12,1,0.9657939647952384
Case83_12,0,12,1,0.713544223954544
Case84_12,0,12,0,0.9995250946339793
Case90_12,0,12,0,0.9510405886327887
Case95_12,1,12,1,0.9633149359719616
Case9_12,0,12,0,0.992113446256346
