Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case104_3,0,3,1,0.953911092666012
Case108_3,1,3,1,0.9937014657549281
Case125_3,0,3,1,0.8597244007647344
Case129_3,0,3,0,0.990890799855254
Case134_3,0,3,1,0.9958607456063764
Case135_3,1,3,1,0.9967080133994883
Case138_3,1,3,1,0.9985174060360145
Case145_3,0,3,0,0.9951604498046862
Case153_3,0,3,0,0.9937167275416767
Case155_3,0,3,0,0.7241410652755184
Case174_3,1,3,1,0.8146700171575184
Case192_3,0,3,0,0.9520818567542226
Case194_3,1,3,1,0.9805108300465123
Case198_3,1,3,1,0.9133756919075742
Case19_3,1,3,1,0.8728261932173709
Case1_3,1,3,1,0.9856301709340674
Case201_3,1,3,1,0.9878834452819378
Case203_3,0,3,0,0.9967814691480557
Case209_3,0,3,0,0.5378742940596207
Case211_3,0,3,0,0.9999733525219053
Case229_3,0,3,0,0.9796202647914684
Case239_3,0,3,0,0.9265781999012935
Case23_3,1,3,1,0.9957343427493369
Case240_3,1,3,1,0.8191108962041941
Case242_3,1,3,1,0.7411822057367677
Case243_3,1,3,1,0.5548240698100089
Case256_3,1,3,1,0.9914024579675866
Case260_3,1,3,1,0.8376727592290018
Case267_3,1,3,1,0.9999142063950831
Case26_3,1,3,1,0.9987079727219659
Case273_3,0,3,0,0.6203233763322216
Case38_3,1,3,1,0.9260769170866592
Case43_3,0,3,0,0.7523836701050459
Case44_3,1,3,1,0.9998613639584769
Case46_3,0,3,0,0.7602866296275516
Case47_3,0,3,0,0.784673106661187
Case49_3,1,3,1,0.6129324987341702
Case50_3,0,3,0,0.8986441144307311
Case55_3,1,3,1,0.9813445373577628
Case59_3,1,3,0,0.8848407612714584
Case60_3,0,3,1,0.8948542925543775
Case63_3,1,3,1,0.9899818437948633
Case67_3,0,3,1,0.674644203069685
Case72_3,0,3,0,0.9697037910286108
Case76_3,0,3,0,0.999125059370227
Case83_3,0,3,1,0.9993027420235299
Case91_3,1,3,1,0.9955592233219589
Case93_3,1,3,1,0.9811189518531244
Case97_3,0,3,0,0.9999729387102158
Case98_3,0,3,0,0.7499571923539464
