Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case109,1,1,1,1.0
Case112,1,1,1,1.0
Case113,0,1,1,1.0
Case114,1,1,1,0.678292534517315
Case125,0,1,1,0.6466514785583506
Case126,1,1,0,0.557335831744181
Case129,0,1,0,1.0
Case139,0,1,1,1.0
Case142,0,1,0,1.0
Case147,0,1,0,1.0
Case155,0,1,0,1.0
Case177,1,1,1,0.9999999999999549
Case188,1,1,1,1.0
Case195,0,1,0,1.0
Case20,1,1,1,1.0
Case207,1,1,1,0.9999999999016838
Case208,1,1,1,0.8346405097974514
Case21,1,1,1,1.0
Case210,0,1,0,0.6441807906861092
Case214,1,1,1,0.9778489463970361
Case22,1,1,1,1.0
Case222,0,1,0,0.9999992698196162
Case223,0,1,1,0.6515864558990545
Case227,0,1,0,1.0
Case229,0,1,0,0.9999999999999857
Case245,1,1,1,0.9999998521460939
Case248,1,1,1,0.689586434529074
Case250,0,1,0,1.0
Case26,1,1,1,0.9016123565325955
Case260,1,1,1,0.8241254300183342
Case263,0,1,0,0.9999999999999996
Case268,1,1,1,1.0
Case272,1,1,0,0.588004337941527
Case3,0,1,0,0.8625053238446141
Case30,0,1,1,0.7196339930290981
Case38,1,1,1,0.9772019021778408
Case43,0,1,0,0.9965045444908321
Case60,0,1,0,1.0
Case62,0,1,0,0.9716637053588183
Case63,1,1,1,0.8329491959754781
Case64,0,1,1,0.9653555805089532
Case67,0,1,1,0.8407934918803064
Case72,0,1,0,0.8977735306707259
Case73,1,1,1,1.0
Case85,1,1,1,0.9202808165336762
Case87,1,1,1,1.0
Case89,0,1,0,0.9999848678996955
Case91,1,1,1,0.9999999999999887
Case95,1,1,1,0.9999999999081546
Case98,0,1,1,0.9996744078783415
