Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_5,0,5,0,0.5285967784176595
Case104_5,0,5,1,0.5022202197204251
Case110_5,1,5,1,0.6970257426699858
Case111_5,1,5,1,0.716043068441784
Case119_5,0,5,1,0.6538939973115396
Case123_5,1,5,1,0.7714501525138844
Case125_5,0,5,0,0.545379612057951
Case135_5,1,5,1,0.7254799457075626
Case138_5,1,5,1,0.7722207208273779
Case155_5,0,5,0,0.6999625681304427
Case156_5,1,5,1,0.8928823420404853
Case174_5,1,5,1,0.6239859561985919
Case178_5,0,5,1,0.5827977122513103
Case179_5,1,5,1,0.5387468706472557
Case187_5,1,5,1,0.7850393171720675
Case18_5,1,5,1,0.7815869830755713
Case201_5,1,5,1,0.7351382306101375
Case203_5,0,5,0,0.7502052215793519
Case206_5,1,5,1,0.5596884508386238
Case20_5,1,5,1,0.7806926538639175
Case218_5,0,5,0,0.7490621412521699
Case21_5,1,5,1,0.7888079834354171
Case229_5,0,5,0,0.6797622362152838
Case231_5,1,5,1,0.8223827425079518
Case239_5,0,5,0,0.5113670172694011
Case249_5,1,5,0,0.5932179625786371
Case251_5,0,5,0,0.5827309550232037
Case254_5,0,5,0,0.8705318555043272
Case255_5,0,5,0,0.7568899746874309
Case25_5,1,5,1,0.6112843566840153
Case260_5,1,5,1,0.7294891990838134
Case263_5,0,5,0,0.7416625426864021
Case267_5,1,5,1,0.8385280390842894
Case268_5,1,5,0,0.5508753628525322
Case26_5,1,5,1,0.8329214644641033
Case273_5,0,5,0,0.5253831337721995
Case34_5,0,5,1,0.6233830476990456
Case39_5,0,5,0,0.552125897069072
Case40_5,0,5,0,0.5884387688478625
Case41_5,0,5,1,0.5443389298405568
Case48_5,1,5,1,0.7735985555049067
Case54_5,1,5,1,0.5937193567158694
Case55_5,1,5,1,0.7244641804465308
Case58_5,0,5,0,0.540487431062832
Case60_5,0,5,0,0.6219938285928285
Case63_5,1,5,1,0.7774378457515092
Case64_5,0,5,1,0.646486941858764
Case71_5,0,5,0,0.7326942153307044
Case72_5,0,5,0,0.7683986074051534
Case99_5,0,5,1,0.5032904005888508
