Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_14,0,14,0,0.6029096285018277
Case102_14,1,14,1,0.7783186663931524
Case10_14,1,14,1,0.8174802855077838
Case111_14,1,14,1,0.8195018799491585
Case115_14,1,14,1,0.8598879574552402
Case11_14,1,14,1,0.8559389502962348
Case12_14,0,14,0,0.7093991146173341
Case135_14,1,14,1,0.8653631732173003
Case178_14,0,14,0,0.791531884058504
Case17_14,1,14,1,0.8553630839599755
Case18_14,1,14,1,0.8757702430773425
Case192_14,0,14,0,0.6627900966595185
Case194_14,1,14,1,0.8593756937323114
Case195_14,0,14,0,0.7723588239842206
Case201_14,1,14,1,0.9093544842112071
Case210_14,0,14,0,0.545130486989236
Case223_14,0,14,0,0.5880191588832668
Case238_14,1,14,1,0.8859734249625733
Case240_14,1,14,1,0.807830775819153
Case249_14,1,14,1,0.7224008718156086
Case250_14,0,14,0,0.8246889543116118
Case251_14,0,14,0,0.8122047862273034
Case259_14,1,14,1,0.8954516962231318
Case25_14,1,14,1,0.7841546996670689
Case260_14,1,14,1,0.8349130791287427
Case263_14,0,14,0,0.6970602940147121
Case265_14,0,14,0,0.7610371290759941
Case269_14,0,14,0,0.5867934894381307
Case273_14,0,14,0,0.8124245648560567
Case27_14,0,14,0,0.715945701793427
Case28_14,1,14,1,0.8438319964242406
Case34_14,0,14,0,0.7090331453289577
Case37_14,1,14,1,0.7821688019293049
Case3_14,0,14,0,0.693229666066087
Case55_14,1,14,1,0.8090987606256944
Case67_14,0,14,0,0.5233242236185667
Case78_14,1,14,1,0.8467822177588525
Case83_14,0,14,1,0.7309209920430196
Case84_14,0,14,0,0.733658156002057
Case90_14,0,14,0,0.6109152863901666
