Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case103_5,1,5,1,0.9064302772724944
Case104_5,0,5,1,0.6962385418571334
Case109_5,1,5,1,0.9628849585141843
Case110_5,1,5,1,0.9425697555336634
Case111_5,1,5,0,0.5755134983009568
Case119_5,0,5,1,0.8519559377014193
Case122_5,0,5,0,0.9328499677063997
Case123_5,1,5,1,0.993726468732581
Case129_5,0,5,0,0.9881604861940728
Case13_5,0,5,0,0.9586960279470866
Case145_5,0,5,0,0.9436269159799349
Case153_5,0,5,0,0.9897935229903545
Case156_5,1,5,1,0.9984115369720489
Case174_5,1,5,1,0.7534143865543478
Case178_5,0,5,0,0.9685292235609917
Case179_5,1,5,1,0.9776351260037521
Case185_5,0,5,0,0.9684036076854388
Case187_5,1,5,1,0.9942302395043217
Case209_5,0,5,0,0.906477695445992
Case20_5,1,5,1,0.9506621000419528
Case211_5,0,5,0,0.9775319867286879
Case218_5,0,5,0,0.9892858683313143
Case219_5,1,5,1,0.9983507605381625
Case231_5,1,5,1,0.9699363952361686
Case238_5,1,5,1,0.9979615117554034
Case239_5,0,5,0,0.8857113025035186
Case240_5,1,5,1,0.9929017716161052
Case245_5,1,5,1,0.9922660504750686
Case250_5,0,5,0,0.9834281106122172
Case254_5,0,5,0,0.9853529898629254
Case257_5,1,5,1,0.9584339581206501
Case259_5,1,5,1,0.9790512206332601
Case265_5,0,5,0,0.9663688052548299
Case33_5,1,5,1,0.941049724145043
Case38_5,1,5,1,0.9358212425799546
Case45_5,1,5,1,0.8934425367894703
Case46_5,0,5,0,0.8624423630890086
Case4_5,0,5,0,0.713109926029821
Case52_5,0,5,0,0.9135085992462513
Case54_5,1,5,1,0.704592942303324
Case55_5,1,5,1,0.9756672572506053
Case56_5,0,5,0,0.9768777029242254
Case62_5,0,5,0,0.9736146928374989
Case64_5,0,5,1,0.6463666891263568
Case70_5,1,5,1,0.9927010515276616
Case89_5,0,5,0,0.9085339623647497
Case93_5,1,5,1,0.9417212508844264
Case95_5,1,5,1,0.9990795269944998
Case96_5,0,5,0,0.789096136240848
Case99_5,0,5,1,0.9139337330297459
