Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case114_3,1,3,1,0.9999841420705367
Case116_3,1,3,1,0.9999568501361308
Case117_3,0,3,0,1.0
Case118_3,1,3,0,0.9999998537510548
Case119_3,0,3,0,0.9999999968943057
Case121_3,0,3,0,0.9999753752703748
Case126_3,1,3,0,0.986162960982927
Case12_3,0,3,0,0.9999750609846385
Case134_3,0,3,1,1.0
Case135_3,1,3,1,1.0
Case138_3,1,3,1,0.9999999999229021
Case153_3,0,3,0,0.999970030063805
Case177_3,1,3,1,0.9999999958299499
Case17_3,1,3,1,0.9999948397863335
Case190_3,0,3,0,0.9999525748279091
Case195_3,0,3,0,0.9999976081770435
Case198_3,1,3,1,0.9999999999999112
Case201_3,1,3,1,0.9999945558876024
Case215_3,0,3,0,0.9999850206787033
Case229_3,0,3,0,0.9999887675337151
Case231_3,1,3,1,0.9999899342019661
Case244_3,1,3,1,0.9999902617045867
Case245_3,1,3,1,0.9999944695757597
Case253_3,1,3,1,1.0
Case257_3,1,3,1,0.9999999999988496
Case258_3,1,3,1,0.9999595326372648
Case264_3,1,3,1,0.9999992579341415
Case265_3,0,3,0,0.9999901940610242
Case26_3,1,3,1,0.9999999999999964
Case277_3,1,3,1,0.9999974901687508
Case29_3,1,3,1,0.9999811483808035
Case31_3,1,3,1,0.9999999999366873
Case34_3,0,3,0,0.9999539149803498
Case43_3,0,3,0,0.9999999946017277
Case44_3,1,3,1,1.0
Case48_3,1,3,1,0.9999265068732903
Case60_3,0,3,0,0.9999971983625671
Case62_3,0,3,0,0.999995337682706
Case64_3,0,3,1,0.9999968844231968
Case67_3,0,3,0,0.9999765976272825
Case68_3,0,3,0,0.9999999999766686
Case6_3,1,3,1,0.9999999923048636
Case71_3,0,3,1,1.0
Case76_3,0,3,0,0.9999999999999968
Case81_3,0,3,0,0.9999999999999994
Case83_3,0,3,1,0.9999999999998368
Case87_3,1,3,1,1.0
Case96_3,0,3,0,1.0
Case97_3,0,3,0,1.0
Case99_3,0,3,1,0.9999999999999998
