Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_10,0,10,0,0.9188640972936019
Case102_10,1,10,1,0.9566977838414007
Case103_10,1,10,1,0.9833027661874802
Case111_10,1,10,1,0.9135990799124915
Case115_10,1,10,1,0.9591126227013537
Case119_10,0,10,1,0.9517821167589321
Case122_10,0,10,0,0.9699715647631492
Case124_10,0,10,0,0.6142385561353716
Case12_10,0,10,0,0.983144428641183
Case155_10,0,10,0,0.9720256050814519
Case178_10,0,10,0,0.9848972872273799
Case17_10,1,10,1,0.9839539715053144
Case188_10,1,10,1,0.9853695764851027
Case195_10,0,10,0,0.9829426332876149
Case19_10,1,10,1,0.9087057179996118
Case20_10,1,10,1,0.9754396373649217
Case210_10,0,10,0,0.9406555724068826
Case230_10,1,10,1,0.9648282877841518
Case238_10,1,10,1,0.9979952585967408
Case245_10,1,10,1,0.97871025973453
Case248_10,1,10,1,0.9729188561514982
Case249_10,1,10,1,0.8751218658388603
Case250_10,0,10,0,0.9937652052985485
Case251_10,0,10,0,0.982546395385267
Case252_10,0,10,0,0.9860126708186207
Case257_10,1,10,1,0.9899399984906405
Case258_10,1,10,1,0.9506237934443038
Case259_10,1,10,1,0.9826143119078804
Case25_10,1,10,1,0.9457644768512675
Case261_10,0,10,0,0.9648662523440319
Case264_10,1,10,1,0.9086967609287281
Case265_10,0,10,0,0.9856613664140755
Case273_10,0,10,0,0.9697112518768781
Case274_10,0,10,0,0.9835024062554786
Case27_10,0,10,0,0.887997618851321
Case32_10,1,10,1,0.9789875232265287
Case34_10,0,10,0,0.9714100512825212
Case38_10,1,10,1,0.9828066257769852
Case39_10,0,10,0,0.9389766872435332
Case43_10,0,10,0,0.9923602994916995
Case44_10,1,10,1,0.9914441521036459
Case55_10,1,10,1,0.9810486970943981
Case60_10,0,10,1,0.7260600916499541
Case67_10,0,10,0,0.9328417779987529
Case73_10,1,10,1,0.9984469737157518
Case75_10,1,10,1,0.9277882092900065
Case78_10,1,10,1,0.9863466575200754
Case83_10,0,10,1,0.96419415396124
Case84_10,0,10,0,0.984468091448032
Case89_10,0,10,0,0.9481332339346904
