Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_17,0,17,0,0.8010363629995325
Case127_17,1,17,1,0.9789535709479842
Case12_17,0,17,0,0.9530374356954535
Case178_17,0,17,0,0.9554739205407388
Case187_17,1,17,1,0.9751976908939902
Case188_17,1,17,1,0.9715067132305528
Case192_17,0,17,0,0.9467145347388156
Case207_17,1,17,1,0.9736577440984043
Case210_17,0,17,0,0.9169653023972044
Case21_17,1,17,1,0.9822281899727455
Case223_17,0,17,0,0.9227949976230361
Case225_17,1,17,1,0.9725255919532598
Case249_17,1,17,1,0.9508881287042803
Case259_17,1,17,1,0.97909364057111
Case263_17,0,17,0,0.960696240487846
Case267_17,1,17,1,0.9531190579473942
Case269_17,0,17,0,0.9310890232059827
Case34_17,0,17,0,0.9533198207906903
Case67_17,0,17,0,0.8926965429119992
Case6_17,1,17,1,0.9465633921284435
Case84_17,0,17,0,0.9509938555419188
Case95_17,1,17,1,0.976804250068073
