Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_8,0,8,0,0.9992406435962197
Case110_8,1,8,1,0.9999956847267303
Case111_8,1,8,1,0.8988432474996942
Case115_8,1,8,1,0.9999964780979542
Case122_8,0,8,0,0.999998206565785
Case12_8,0,8,0,0.9999999733434254
Case174_8,1,8,1,0.9997611282230315
Case17_8,1,8,1,0.9999973742038469
Case187_8,1,8,1,0.9999962375770132
Case188_8,1,8,1,0.999996345622188
Case192_8,0,8,0,0.9999976226268872
Case195_8,0,8,0,0.9999995768503512
Case199_8,1,8,1,0.9999977360030077
Case210_8,0,8,0,0.9999904252655504
Case215_8,0,8,0,0.9999999452746138
Case21_8,1,8,1,0.9999999959510402
Case223_8,0,8,0,0.9999883414698826
Case225_8,1,8,1,0.9999999997065685
Case235_8,1,8,1,0.9999998818607574
Case236_8,0,8,0,0.9999990269589922
Case245_8,1,8,1,0.9999983560504745
Case248_8,1,8,1,0.9999999965912438
Case250_8,0,8,0,0.999999999999995
Case257_8,1,8,1,0.9999985250943983
Case259_8,1,8,1,0.9999975345270956
Case25_8,1,8,1,0.9999907933121536
Case265_8,0,8,0,0.9999999997710889
Case266_8,1,8,1,0.9999971649198692
Case268_8,1,8,1,0.999994575061364
Case273_8,0,8,0,0.9999972886482545
Case274_8,0,8,0,0.999999999959943
Case28_8,1,8,1,0.9999958634740321
Case34_8,0,8,0,0.999998119106843
Case38_8,1,8,1,0.999993992981487
Case41_8,0,8,0,0.9999985468907882
Case44_8,1,8,1,0.9999998551042023
Case52_8,0,8,0,0.9999963978627242
Case53_8,1,8,1,0.9782596073267579
Case56_8,0,8,0,0.9999999995992359
Case60_8,0,8,1,0.998017045742245
Case64_8,0,8,1,0.999999704636821
Case67_8,0,8,0,0.9999890285628756
Case6_8,1,8,1,0.9999859361231341
Case72_8,0,8,0,0.9999994204755662
Case75_8,1,8,1,0.9999926315431202
Case89_8,0,8,0,0.999997940943594
Case90_8,0,8,0,0.9999997557427678
Case95_8,1,8,1,0.999999999993977
Case96_8,0,8,0,0.9641156187932126
Case9_8,0,8,0,0.9999999396768636
