Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_11,0,11,0,0.6194592974291507
Case102_11,1,11,1,0.7217642491123962
Case103_11,1,11,1,0.830494459067259
Case11_11,1,11,1,0.7579528102146407
Case127_11,1,11,1,0.7774439576938118
Case12_11,0,11,0,0.8003201354292138
Case135_11,1,11,1,0.8547436371009405
Case155_11,0,11,0,0.7726950477881583
Case178_11,0,11,0,0.837329966201434
Case17_11,1,11,1,0.861489795842462
Case192_11,0,11,0,0.7019422668657795
Case194_11,1,11,1,0.845648230742053
Case195_11,0,11,0,0.7865558483298674
Case201_11,1,11,1,0.9230953351494738
Case207_11,1,11,1,0.8370129155868222
Case209_11,0,11,0,0.7104031473423107
Case21_11,1,11,1,0.8930813337145435
Case229_11,0,11,0,0.8191903171341186
Case235_11,1,11,1,0.8519168064534884
Case239_11,0,11,0,0.757501081944421
Case240_11,1,11,1,0.6891402016493208
Case249_11,1,11,1,0.5565458985129306
Case251_11,0,11,0,0.8204519355220304
Case252_11,0,11,0,0.8385821595573306
Case256_11,1,11,1,0.8587057341024711
Case257_11,1,11,1,0.8776389715177345
Case259_11,1,11,1,0.8435277844472044
Case25_11,1,11,1,0.7071455321103325
Case260_11,1,11,1,0.7073495587507962
Case263_11,0,11,0,0.7241191610005329
Case264_11,1,11,1,0.7408282673017172
Case265_11,0,11,0,0.8142436764946188
Case269_11,0,11,0,0.6573109556352346
Case274_11,0,11,0,0.8010480101924768
Case277_11,1,11,1,0.8272998488507709
Case27_11,0,11,0,0.603125117887126
Case28_11,1,11,1,0.8182513039297588
Case34_11,0,11,0,0.7178100721201675
Case38_11,1,11,1,0.8570320029913582
Case39_11,0,11,0,0.5451235551373736
Case40_11,0,11,0,0.7336571692083413
Case41_11,0,11,0,0.7052461974633295
Case43_11,0,11,0,0.8465235568156488
Case55_11,1,11,1,0.8027872294660026
Case67_11,0,11,0,0.5661050592847496
Case6_11,1,11,1,0.7838053141180226
Case83_11,0,11,1,0.7111831979259856
Case84_11,0,11,0,0.7621763739831728
Case95_11,1,11,1,0.9158102660020513
Case9_11,0,11,0,0.8594708081652584
