Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204481_6,0,6,1,0.99890304
204523_6,1,6,1,0.9996153
204640_6,0,6,0,0.95357937
204712_6,0,6,1,0.69508153
204841_6,1,6,1,0.9435115
204847_6,0,6,0,0.7029368
204906_6,0,6,0,0.9249587
205062_6,0,6,1,0.89579016
205409_6,1,6,1,0.9750763
205474_6,0,6,1,0.5397635
205511_6,1,6,0,0.7132728
205598_6,1,6,0,0.8874419
205655_6,1,6,1,0.696211
205724_6,0,6,0,0.99958134
205897_6,0,6,0,0.74505824
206180_6,0,6,1,0.99527955
206297_6,0,6,1,0.90044254
206609_6,1,6,0,0.9725786
206778_6,0,6,0,0.9836458
206856_6,0,6,1,0.99998295
206913_6,0,6,0,0.9720014
207392_6,1,6,0,0.96882355
207440_6,1,6,0,0.9936886
207461_6,1,6,1,0.74918413
207470_6,0,6,0,0.80485713
207753_6,0,6,0,0.9999979
208025_6,0,6,0,0.7935766
208148_6,0,6,0,0.8726465
209099_6,1,6,1,0.76992494
209706_6,0,6,0,0.9511626
209814_6,1,6,0,0.99967796
210248_6,1,6,0,0.9858801
210521_6,0,6,1,0.57889813
210659_6,1,6,0,0.9994702
210794_6,1,6,1,0.9996666
211224_6,1,6,0,0.518772
211227_6,0,6,0,0.9868439
211435_6,1,6,1,0.5749799
211670_6,1,6,1,0.67496645
212355_6,1,6,1,0.6686116
212479_6,0,6,1,0.8617497
212644_6,1,6,1,0.78178346
212929_6,1,6,0,0.7941084
213076_6,0,6,0,0.94995713
213085_6,0,6,0,0.94729173
213234_6,1,6,1,0.8574184
213432_6,1,6,1,0.98656285
213513_6,1,6,1,0.876405
213792_6,0,6,0,0.7823467
213995_6,1,6,0,0.98168474
