Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204703_19,1,19,0,0.9982497
204850_19,0,19,1,0.7411691
205059_19,1,19,1,0.9496296
205298_19,0,19,1,0.84916914
205343_19,0,19,1,0.8864646
205403_19,1,19,1,0.9894622
205499_19,0,19,0,0.92239815
205517_19,0,19,1,0.86168337
205601_19,0,19,0,0.9790684
205736_19,0,19,0,0.9860113
205960_19,0,19,0,0.99407613
206053_19,1,19,1,0.74414676
206147_19,0,19,0,0.60448396
206201_19,0,19,0,0.9965916
206210_19,1,19,1,0.9093714
206309_19,1,19,1,0.98841405
206399_19,0,19,0,0.71255445
206447_19,0,19,1,0.9755633
206453_19,1,19,1,0.87200993
206567_19,0,19,1,0.55851126
206928_19,1,19,1,0.9161892
206952_19,0,19,1,0.62137973
207026_19,1,19,1,0.97195494
207077_19,0,19,0,0.58715767
207302_19,1,19,0,0.6746409
207515_19,1,19,1,0.99897987
207560_19,0,19,1,0.9429294
207912_19,1,19,1,0.98198545
207945_19,0,19,0,0.9992998
208031_19,0,19,1,0.7542068
208172_19,1,19,0,0.8945278
208184_19,1,19,0,0.7846825
208247_19,1,19,1,0.79515225
208520_19,1,19,0,0.8413852
209138_19,0,19,0,0.9745756
209221_19,1,19,1,0.9786098
209434_19,1,19,1,0.99976665
209577_19,1,19,0,0.7194582
210476_19,1,19,1,0.96186024
211074_19,1,19,0,0.9951037
211245_19,0,19,0,0.9314434
211248_19,0,19,1,0.9144976
211724_19,0,19,1,0.96710515
211916_19,0,19,1,0.9582965
211946_19,1,19,1,0.952878
212346_19,0,19,0,0.9777591
212506_19,1,19,0,0.9709552
212626_19,1,19,0,0.8367219
214250_19,1,19,1,0.99851936
214361_19,0,19,1,0.9808359
