Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204466_14,0,14,0,0.7568064
204640_14,0,14,0,0.8978568
204670_14,1,14,0,0.9839951
205002_14,1,14,0,0.971255
205125_14,1,14,0,0.6147922
205182_14,0,14,0,0.9978077
205370_14,0,14,1,0.7662585
205508_14,1,14,0,0.9762067
205568_14,0,14,0,0.8102663
205661_14,1,14,0,0.6400124
205676_14,0,14,0,0.6360626
206123_14,1,14,0,0.831891
206150_14,0,14,0,0.989128
206240_14,0,14,0,0.9985785
206279_14,1,14,0,0.9799771
206369_14,0,14,1,0.8110556
206453_14,1,14,1,0.5552844
206456_14,1,14,0,0.9615424
206621_14,0,14,0,0.961712
206642_14,0,14,0,0.8361953
206672_14,0,14,1,0.63622147
206706_14,0,14,0,0.8871613
206898_14,1,14,1,0.9977915
206910_14,1,14,1,0.99782467
206999_14,1,14,0,0.79102594
207089_14,0,14,0,0.58554494
207266_14,0,14,1,0.7559629
207470_14,0,14,1,0.57942724
207674_14,0,14,0,0.9146731
207780_14,1,14,0,0.66800815
208052_14,1,14,1,0.7259814
208124_14,1,14,1,0.727703
208577_14,1,14,0,0.5098592
208793_14,1,14,0,0.9180276
208817_14,0,14,0,0.7104057
209751_14,1,14,0,0.90878296
209957_14,0,14,1,0.74492157
210416_14,0,14,0,0.6414982
210509_14,1,14,0,0.5356379
210521_14,0,14,0,0.77539283
210725_14,0,14,0,0.7729867
210758_14,1,14,1,0.80076414
211338_14,0,14,0,0.93941385
211543_14,0,14,1,0.95114315
211871_14,1,14,0,0.88590854
211955_14,1,14,0,0.9878474
211997_14,1,14,1,0.9988487
212776_14,0,14,1,0.6102412
213010_14,1,14,0,0.92820895
213126_14,1,14,1,0.8819665
