Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204562_13,1,13,0,0.8685604
204583_13,1,13,1,0.96486235
204906_13,0,13,1,0.89910287
204999_13,0,13,1,0.9715317
205029_13,0,13,0,0.98175466
205247_13,0,13,1,0.962499
205340_13,0,13,0,0.97873443
205382_13,0,13,1,0.92268074
205640_13,1,13,1,0.8882274
205924_13,0,13,0,0.9909263
205969_13,0,13,1,0.5083364
206162_13,1,13,0,0.6709256
206246_13,0,13,0,0.93565387
206255_13,0,13,0,0.6884707
206261_13,1,13,1,0.9245301
206300_13,1,13,1,0.99937135
206447_13,0,13,0,0.7249454
206594_13,1,13,0,0.89198685
206615_13,1,13,1,0.83232987
206937_13,1,13,0,0.97354096
207047_13,1,13,0,0.74830556
207116_13,0,13,0,0.50571066
207245_13,0,13,0,0.9741514
207407_13,0,13,0,0.7654643
207702_13,0,13,0,0.7216329
207792_13,0,13,1,0.96152216
207795_13,0,13,0,0.98226917
207843_13,1,13,0,0.5237353
209188_13,1,13,1,0.89296937
209401_13,0,13,0,0.8720428
209652_13,0,13,0,0.9690104
209814_13,1,13,1,0.6910045
210119_13,1,13,1,0.921284
210197_13,1,13,1,0.99969494
210386_13,1,13,1,0.96726114
210398_13,0,13,1,0.9800265
210476_13,1,13,1,0.9979954
210497_13,1,13,0,0.7849732
210599_13,0,13,0,0.98819613
211098_13,1,13,1,0.69373894
211155_13,0,13,1,0.7893935
212009_13,0,13,1,0.94550776
212413_13,0,13,1,0.9538183
212455_13,1,13,0,0.9948402
212563_13,0,13,0,0.9930899
212851_13,1,13,0,0.6954943
213201_13,1,13,0,0.971728
213501_13,1,13,0,0.9893377
213693_13,1,13,0,0.54337806
214220_13,1,13,0,0.8344324
