Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204607_20,1,20,0,0.5745696
204766_20,1,20,1,0.9809637
205110_20,0,20,0,0.9839824
205403_20,1,20,1,0.8976026
205514_20,0,20,0,0.98386145
205565_20,1,20,1,0.7528672
205661_20,1,20,1,0.72707915
205715_20,0,20,0,0.98723036
205724_20,0,20,0,0.5044349
205779_20,1,20,1,0.5313816
205797_20,0,20,0,0.8031951
205885_20,0,20,0,0.9504781
205918_20,1,20,1,0.919127
206201_20,0,20,0,0.8997543
206294_20,0,20,0,0.89544284
206372_20,0,20,1,0.9482538
206528_20,0,20,0,0.6547731
206778_20,0,20,0,0.7855205
206883_20,1,20,1,0.5880613
207017_20,0,20,1,0.7790147
207125_20,0,20,0,0.99851525
207440_20,1,20,0,0.7183819
207662_20,0,20,0,0.80583084
207708_20,0,20,1,0.5418116
207726_20,0,20,0,0.6919544
207768_20,0,20,0,0.97119224
207780_20,1,20,1,0.6381211
207966_20,0,20,0,0.9552011
208049_20,0,20,0,0.85537887
208241_20,0,20,0,0.96393454
208601_20,1,20,0,0.9211047
209179_20,0,20,1,0.83999705
209278_20,0,20,1,0.91114235
209957_20,0,20,0,0.9835601
210119_20,1,20,0,0.75459313
210683_20,1,20,1,0.9637449
211008_20,1,20,0,0.509462
211095_20,1,20,0,0.58324826
211176_20,0,20,0,0.98582363
211606_20,1,20,1,0.99436545
212009_20,0,20,1,0.90715396
212274_20,1,20,1,0.79468536
212398_20,1,20,1,0.93194866
213384_20,1,20,0,0.7778446
213450_20,1,20,1,0.97756326
213468_20,1,20,1,0.5523404
213600_20,1,20,0,0.8460966
213624_20,1,20,1,0.93124104
213720_20,1,20,0,0.6414401
214040_20,1,20,1,0.88992816
