Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204841_11,1,11,1,0.999747
205179_11,0,11,0,0.99954575
205274_11,0,11,1,0.9988231
205358_11,0,11,1,0.9999443
205415_11,1,11,0,0.99995214
205565_11,1,11,1,0.8716145
205649_11,0,11,0,0.9999991
205918_11,1,11,0,0.50638485
206105_11,0,11,0,0.99999946
206114_11,1,11,0,0.99990624
206399_11,0,11,0,0.9908087
206423_11,0,11,1,0.9414896
206567_11,0,11,1,0.96908385
206898_11,1,11,1,0.9690304
206910_11,1,11,1,1.0
206952_11,0,11,0,1.0
207029_11,1,11,0,0.8604386
207518_11,0,11,0,0.96329117
207945_11,0,11,0,0.99864936
207966_11,0,11,0,0.9998631
208028_11,1,11,0,0.99956954
208094_11,0,11,1,0.5581276
208556_11,1,11,1,0.87369776
208871_11,0,11,0,0.99999684
209000_11,1,11,0,0.99970764
209341_11,0,11,0,0.999978
209559_11,0,11,0,1.0
209742_11,1,11,1,0.95830095
209841_11,0,11,0,0.99995434
209939_11,0,11,0,1.0
210119_11,1,11,0,0.9953074
210251_11,1,11,0,0.98052496
210581_11,0,11,0,0.9999887
210722_11,1,11,0,1.0
210914_11,1,11,1,0.99946815
211086_11,0,11,0,0.9998537
211155_11,0,11,0,0.9995378
211606_11,1,11,1,0.9962954
211928_11,0,11,1,0.990958
211952_11,1,11,0,0.9999998
212187_11,0,11,1,0.8962132
212295_11,1,11,1,0.6981044
212929_11,1,11,1,0.99999976
213159_11,0,11,0,0.9958934
213213_11,0,11,0,0.9999942
213261_11,1,11,1,0.9990213
213300_11,1,11,0,1.0
213417_11,1,11,1,0.80694276
214058_11,1,11,0,0.9988796
214268_11,1,11,1,0.9991916
