Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204469_9,0,9,0,0.75914884
204523_9,1,9,1,0.99940586
204565_9,0,9,0,0.9661976
204583_9,1,9,0,0.99278766
204640_9,0,9,1,0.99400204
204703_9,1,9,1,0.598959
204730_9,0,9,0,0.6335634
205226_9,1,9,0,0.95815825
205295_9,0,9,0,0.86516094
205343_9,0,9,1,0.9986964
205388_9,0,9,1,0.9227504
205465_9,0,9,0,0.976718
205532_9,1,9,0,0.9848576
205598_9,1,9,0,0.7296571
205733_9,1,9,1,0.9185888
205876_9,0,9,1,0.9998087
205924_9,0,9,0,0.97564036
206240_9,0,9,1,0.75392795
206315_9,0,9,1,0.60208
206372_9,0,9,1,0.98999816
206438_9,1,9,0,0.983914
206483_9,1,9,1,0.8976829
206528_9,0,9,0,0.71540356
206706_9,0,9,1,0.91750133
206928_9,1,9,1,0.9770955
207266_9,0,9,0,0.98795855
207284_9,1,9,1,0.5525332
207641_9,0,9,1,0.98384744
207741_9,0,9,1,0.99406767
207810_9,0,9,1,0.7876647
208286_9,0,9,0,0.95500886
208289_9,0,9,0,0.5934372
208613_9,1,9,1,0.8828248
208679_9,1,9,1,0.7116737
208793_9,1,9,1,0.75780827
208997_9,1,9,0,0.97122234
209087_9,0,9,1,0.79989135
209841_9,0,9,1,0.9499467
209901_9,1,9,1,0.9808003
209913_9,1,9,1,0.66297007
209957_9,0,9,0,0.944676
210815_9,1,9,0,0.64979887
211002_9,1,9,0,0.98830086
211074_9,1,9,1,0.7818745
211227_9,0,9,0,0.7929619
211408_9,1,9,1,0.6516399
211549_9,1,9,0,0.99816126
212012_9,1,9,0,0.9202543
212602_9,1,9,1,0.79341036
214019_9,1,9,1,0.98388416
