Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204472_15,0,15,1,0.6575847
204553_15,0,15,1,0.98819715
204574_15,0,15,0,0.9999955
204718_15,1,15,0,0.77281475
204838_15,0,15,0,0.9873048
204936_15,0,15,0,0.9470755
205065_15,1,15,1,0.86776626
205080_15,1,15,0,0.7325341
205086_15,0,15,0,0.99999946
205205_15,0,15,0,0.9999327
205238_15,0,15,0,0.99080205
205343_15,0,15,1,0.6059253
205409_15,1,15,1,0.99576193
205424_15,1,15,1,0.9999908
205465_15,0,15,1,0.9996469
205562_15,1,15,1,0.8578248
205568_15,0,15,0,0.99999464
205794_15,0,15,0,0.99969274
205876_15,0,15,0,0.94871813
206261_15,1,15,1,0.99014
206297_15,0,15,1,0.98693734
206366_15,0,15,0,0.94867116
206369_15,0,15,0,0.998422
206411_15,0,15,1,0.68951046
206519_15,1,15,1,0.998184
207125_15,0,15,0,0.99999833
207212_15,0,15,0,0.6660764
207413_15,1,15,1,0.9978064
207515_15,1,15,1,0.9969253
207993_15,0,15,1,0.9998406
208067_15,1,15,1,0.8910454
208127_15,1,15,1,0.99995685
208157_15,1,15,0,0.99437755
208520_15,1,15,0,0.999995
208958_15,1,15,0,0.6585343
208967_15,1,15,1,0.99983764
209078_15,0,15,1,0.99973816
209099_15,1,15,1,0.9160167
209374_15,1,15,0,0.85050434
209604_15,1,15,1,0.9966543
209706_15,0,15,0,0.92585665
209835_15,1,15,1,0.88661665
209910_15,0,15,1,0.5265981
210119_15,1,15,0,0.9999769
211245_15,0,15,1,0.999992
212043_15,1,15,0,0.99924433
212644_15,1,15,1,0.6822713
212764_15,1,15,1,0.9842712
213010_15,1,15,1,0.68721306
214061_15,0,15,0,0.7553884
